1,167,2344,402433.96,3283548.70,29.678159,-82.008331,84,91,95
2,168,2344,402437.26,3283548.70,29.678159,-82.008297,52,80,82
3,169,2344,402440.56,3283548.70,29.678159,-82.008263,81,74,91
4,170,2344,402443.86,3283548.70,29.678159,-82.008229,113,88,104
5,166,2344,402430.66,3283548.70,29.678158,-82.008365,119,109,117
6,166,2345,402430.66,3283545.40,29.678129,-82.008365,42,45,66
7,167,2345,402433.96,3283545.40,29.678129,-82.008331,37,43,57
8,168,2345,402437.26,3283545.40,29.678129,-82.008297,58,46,74
9,169,2345,402440.56,3283545.40,29.678129,-82.008262,129,63,112
10,170,2345,402443.86,3283545.40,29.678130,-82.008228,113,88,104
11,171,2345,402447.16,3283545.40,29.678130,-82.008194,119,114,125
12,172,2345,402450.46,3283545.40,29.678130,-82.008160,171,159,160
13,173,2345,402453.76,3283545.40,29.678130,-82.008126,170,159,160
14,174,2345,402457.06,3283545.40,29.678131,-82.008092,200,170,160
15,166,2346,402430.66,3283542.10,29.678099,-82.008364,57,63,79
16,167,2346,402433.96,3283542.10,29.678099,-82.008330,70,63,91
17,168,2346,402437.26,3283542.10,29.678099,-82.008296,177,81,126
18,169,2346,402440.56,3283542.10,29.678100,-82.008262,127,62,111
19,170,2346,402443.86,3283542.10,29.678100,-82.008228,175,75,124
20,171,2346,402447.16,3283542.10,29.678100,-82.008194,108,77,108
21,172,2346,402450.46,3283542.10,29.678100,-82.008160,106,76,107
22,173,2346,402453.76,3283542.10,29.678101,-82.008126,189,99,149
23,174,2346,402457.06,3283542.10,29.678101,-82.008092,235,125,155
24,169,2347,402440.56,3283538.80,29.678070,-82.008262,213,90,144
25,170,2347,402443.86,3283538.80,29.678070,-82.008228,151,82,126
26,171,2347,402447.16,3283538.80,29.678070,-82.008194,60,60,92
27,172,2347,402450.46,3283538.80,29.678071,-82.008160,59,59,90
28,173,2347,402453.76,3283538.80,29.678071,-82.008125,89,68,107
29,174,2347,402457.06,3283538.80,29.678071,-82.008091,145,72,133
30,168,2347,402437.26,3283538.80,29.678070,-82.008296,177,82,126
