1,158,2291,402404.26,3283723.60,29.679735,-82.008654,157,103,138
2,159,2291,402407.56,3283723.60,29.679735,-82.008619,160,105,141
3,160,2291,402410.86,3283723.60,29.679735,-82.008585,156,115,147
4,161,2291,402414.16,3283723.60,29.679735,-82.008551,206,127,167
5,157,2291,402400.96,3283723.60,29.679734,-82.008688,94,103,137
6,157,2292,402400.96,3283720.30,29.679705,-82.008687,92,101,135
7,158,2292,402404.26,3283720.30,29.679705,-82.008653,156,102,136
8,159,2292,402407.56,3283720.30,29.679705,-82.008619,156,115,146
9,160,2292,402410.86,3283720.30,29.679705,-82.008585,158,116,149
10,161,2292,402414.16,3283720.30,29.679706,-82.008551,210,130,170
11,158,2293,402404.26,3283717.00,29.679675,-82.008653,153,123,153
12,159,2293,402407.56,3283717.00,29.679675,-82.008619,115,93,121
13,160,2293,402410.86,3283717.00,29.679676,-82.008585,101,81,126
14,161,2293,402414.16,3283717.00,29.679676,-82.008551,179,89,154
15,162,2293,402417.46,3283717.00,29.679676,-82.008517,230,152,182
16,158,2294,402404.26,3283713.70,29.679645,-82.008653,154,124,154
17,159,2294,402407.56,3283713.70,29.679645,-82.008619,117,94,123
18,160,2294,402410.86,3283713.70,29.679646,-82.008584,101,82,126
19,161,2294,402414.16,3283713.70,29.679646,-82.008550,180,89,154
20,162,2294,402417.46,3283713.70,29.679646,-82.008516,161,94,135
21,163,2294,402420.76,3283713.70,29.679647,-82.008482,132,101,138
22,164,2294,402424.06,3283713.70,29.679647,-82.008448,177,116,145
23,162,2295,402417.46,3283710.40,29.679616,-82.008516,161,95,136
24,163,2295,402420.76,3283710.40,29.679617,-82.008482,128,98,134
25,164,2295,402424.06,3283710.40,29.679617,-82.008448,175,114,143
26,161,2295,402414.16,3283710.40,29.679616,-82.008550,179,89,154
