1,148,2313,402371.26,3283651.00,29.679077,-82.008988,131,92,128
2,133,2314,402321.76,3283647.70,29.679043,-82.009499,131,73,113
3,134,2314,402325.06,3283647.70,29.679043,-82.009465,70,52,64
4,135,2314,402328.36,3283647.70,29.679044,-82.009431,52,50,56
5,143,2314,402354.76,3283647.70,29.679046,-82.009158,103,80,115
6,144,2314,402358.06,3283647.70,29.679046,-82.009124,97,68,90
7,145,2314,402361.36,3283647.70,29.679046,-82.009090,73,70,81
8,146,2314,402364.66,3283647.70,29.679047,-82.009056,85,75,103
9,147,2314,402367.96,3283647.70,29.679047,-82.009022,152,87,152
10,148,2314,402371.26,3283647.70,29.679047,-82.008988,205,112,178
11,132,2315,402318.46,3283644.40,29.679013,-82.009533,109,66,121
12,133,2315,402321.76,3283644.40,29.679013,-82.009499,139,78,122
13,134,2315,402325.06,3283644.40,29.679014,-82.009465,69,51,63
14,135,2315,402328.36,3283644.40,29.679014,-82.009431,51,50,56
15,136,2315,402331.66,3283644.40,29.679014,-82.009397,43,59,57
16,137,2315,402334.96,3283644.40,29.679014,-82.009363,56,62,69
17,138,2315,402338.26,3283644.40,29.679015,-82.009328,91,67,89
18,139,2315,402341.56,3283644.40,29.679015,-82.009294,102,80,94
19,140,2315,402344.86,3283644.40,29.679015,-82.009260,122,86,115
20,141,2315,402348.16,3283644.40,29.679015,-82.009226,106,90,109
21,142,2315,402351.46,3283644.40,29.679016,-82.009192,102,79,114
22,143,2315,402354.76,3283644.40,29.679016,-82.009158,103,80,115
23,144,2315,402358.06,3283644.40,29.679016,-82.009124,178,90,154
24,145,2315,402361.36,3283644.40,29.679017,-82.009090,154,100,134
25,146,2315,402364.66,3283644.40,29.679017,-82.009056,136,101,133
26,147,2315,402367.96,3283644.40,29.679017,-82.009022,172,98,147
27,148,2315,402371.26,3283644.40,29.679017,-82.008987,159,112,153
28,132,2316,402318.46,3283641.10,29.678983,-82.009533,111,67,122
29,133,2316,402321.76,3283641.10,29.678984,-82.009499,87,58,98
30,134,2316,402325.06,3283641.10,29.678984,-82.009465,117,59,113
31,135,2316,402328.36,3283641.10,29.678984,-82.009430,119,60,116
32,136,2316,402331.66,3283641.10,29.678984,-82.009396,99,62,107
33,137,2316,402334.96,3283641.10,29.678985,-82.009362,122,62,114
34,138,2316,402338.26,3283641.10,29.678985,-82.009328,123,65,124
35,139,2316,402341.56,3283641.10,29.678985,-82.009294,152,81,145
36,140,2316,402344.86,3283641.10,29.678985,-82.009260,120,85,112
37,141,2316,402348.16,3283641.10,29.678986,-82.009226,109,92,112
38,142,2316,402351.46,3283641.10,29.678986,-82.009192,158,99,150
39,143,2316,402354.76,3283641.10,29.678986,-82.009158,159,99,151
40,144,2316,402358.06,3283641.10,29.678986,-82.009124,204,107,164
41,145,2316,402361.36,3283641.10,29.678987,-82.009089,172,112,152
42,146,2316,402364.66,3283641.10,29.678987,-82.009055,215,129,168
43,134,2317,402325.06,3283637.80,29.678954,-82.009464,111,112,146
44,135,2317,402328.36,3283637.80,29.678954,-82.009430,117,77,122
45,136,2317,402331.66,3283637.80,29.678955,-82.009396,133,75,129
46,137,2317,402334.96,3283637.80,29.678955,-82.009362,126,64,119
47,138,2317,402338.26,3283637.80,29.678955,-82.009328,124,66,125
48,139,2317,402341.56,3283637.80,29.678955,-82.009294,156,84,150
49,140,2317,402344.86,3283637.80,29.678956,-82.009260,195,90,169
50,141,2317,402348.16,3283637.80,29.678956,-82.009226,166,91,143
51,142,2317,402351.46,3283637.80,29.678956,-82.009191,167,95,149
52,143,2317,402354.76,3283637.80,29.678956,-82.009157,179,107,151
53,144,2317,402358.06,3283637.80,29.678957,-82.009123,173,122,163
54,145,2317,402361.36,3283637.80,29.678957,-82.009089,171,121,161
55,146,2317,402364.66,3283637.80,29.678957,-82.009055,221,132,173
56,134,2318,402325.06,3283634.50,29.678924,-82.009464,115,116,152
57,135,2318,402328.36,3283634.50,29.678925,-82.009430,115,76,119
58,136,2318,402331.66,3283634.50,29.678925,-82.009396,130,73,126
59,137,2318,402334.96,3283634.50,29.678925,-82.009362,147,72,125
60,138,2318,402338.26,3283634.50,29.678925,-82.009328,146,71,123
61,139,2318,402341.56,3283634.50,29.678926,-82.009293,90,70,95
62,140,2318,402344.86,3283634.50,29.678926,-82.009259,95,73,104
63,141,2318,402348.16,3283634.50,29.678926,-82.009225,164,84,141
64,142,2318,402351.46,3283634.50,29.678926,-82.009191,177,98,145
65,143,2318,402354.76,3283634.50,29.678927,-82.009157,140,92,136
66,144,2318,402358.06,3283634.50,29.678927,-82.009123,170,120,160
67,145,2318,402361.36,3283634.50,29.678927,-82.009089,169,121,153
68,134,2319,402325.06,3283631.20,29.678895,-82.009464,82,98,94
69,135,2319,402328.36,3283631.20,29.678895,-82.009430,90,95,98
70,136,2319,402331.66,3283631.20,29.678895,-82.009395,81,76,91
71,137,2319,402334.96,3283631.20,29.678895,-82.009361,92,72,87
72,138,2319,402338.26,3283631.20,29.678896,-82.009327,96,87,89
