1,158,2324,402404.26,3283614.70,29.678752,-82.008644,189,77,122
2,157,2324,402400.96,3283614.70,29.678752,-82.008678,129,69,101
3,157,2325,402400.96,3283611.40,29.678722,-82.008678,199,61,105
4,158,2325,402404.26,3283611.40,29.678722,-82.008643,234,63,101
5,159,2325,402407.56,3283611.40,29.678722,-82.008609,155,57,84
6,156,2325,402397.66,3283611.40,29.678722,-82.008712,110,52,78
7,156,2326,402397.66,3283608.10,29.678692,-82.008711,137,56,88
8,157,2326,402400.96,3283608.10,29.678692,-82.008677,188,67,116
9,158,2326,402404.26,3283608.10,29.678692,-82.008643,247,76,128
10,159,2326,402407.56,3283608.10,29.678693,-82.008609,239,76,117
11,155,2327,402394.36,3283604.80,29.678662,-82.008745,161,59,106
12,156,2327,402397.66,3283604.80,29.678662,-82.008711,163,60,107
13,157,2327,402400.96,3283604.80,29.678662,-82.008677,211,75,127
14,158,2327,402404.26,3283604.80,29.678663,-82.008643,255,79,134
15,159,2327,402407.56,3283604.80,29.678663,-82.008609,239,76,117
16,160,2327,402410.86,3283604.80,29.678663,-82.008575,201,84,129
17,154,2327,402391.06,3283604.80,29.678662,-82.008779,95,46,69
18,152,2328,402384.46,3283601.50,29.678631,-82.008847,100,56,86
19,153,2328,402387.76,3283601.50,29.678631,-82.008813,155,56,92
20,154,2328,402391.06,3283601.50,29.678632,-82.008779,165,55,93
21,155,2328,402394.36,3283601.50,29.678632,-82.008745,159,61,101
22,156,2328,402397.66,3283601.50,29.678632,-82.008711,197,71,122
23,157,2328,402400.96,3283601.50,29.678633,-82.008677,242,83,139
24,158,2328,402404.26,3283601.50,29.678633,-82.008643,219,75,138
25,159,2328,402407.56,3283601.50,29.678633,-82.008608,255,87,150
26,160,2328,402410.86,3283601.50,29.678633,-82.008574,255,89,144
27,154,2329,402391.06,3283598.20,29.678602,-82.008779,214,68,110
28,155,2329,402394.36,3283598.20,29.678602,-82.008745,198,70,114
29,156,2329,402397.66,3283598.20,29.678602,-82.008710,226,79,131
30,157,2329,402400.96,3283598.20,29.678603,-82.008676,242,83,139
31,153,2329,402387.76,3283598.20,29.678602,-82.008813,214,68,110
32,153,2330,402387.76,3283594.90,29.678572,-82.008812,195,73,111
33,154,2330,402391.06,3283594.90,29.678572,-82.008778,255,97,146
34,155,2330,402394.36,3283594.90,29.678572,-82.008744,255,97,147
35,156,2330,402397.66,3283594.90,29.678573,-82.008710,255,111,142
36,155,2331,402394.36,3283591.60,29.678543,-82.008744,255,110,159
37,154,2331,402391.06,3283591.60,29.678542,-82.008778,217,86,129
