FORMATTED DATE-TIME           DT   MG   TR     WS     CW     HW     TP     WC     RH     HI     DP     WB      BP      AL       DA
YYYY-MM-DD HH:MM:SS            s  Mag True    mph    mph    mph     °C     °C      %     °C     °C     °C      mb       m        m
2010-08-31 14:17:00    336579420  ***  ***    4.9    4.9    4.9   28.1   28.1   71.8   31.6   22.5   24.1 1013.90      -6      557
2010-08-31 14:17:30    336579450  ***  ***    2.6    2.6    2.6   27.9   27.9   71.3   31.1   22.2   23.8 1013.90      -6      548
2010-08-31 14:18:00    336579480  ***  ***    4.7    4.7    4.7   27.8   27.8   71.9   31.0   22.2   23.8 1013.90      -6      546
2010-08-31 14:18:30    336579510  ***  ***    1.4    1.4    1.4   27.9   27.9   71.5   31.1   22.3   23.8 1013.90      -6      550
2010-08-31 14:19:00    336579540  ***  ***    6.3    6.3    6.3   27.8   27.8   71.5   30.9   22.1   23.7 1014.10      -7      543
2010-08-31 14:19:30    336579570  ***  ***    7.3    7.3    7.3   27.6   27.6   70.4   30.4   21.7   23.4 1013.90      -6      536
2010-08-31 14:20:00    336579600  ***  ***    5.8    5.8    5.8   27.8   27.8   71.5   30.9   22.1   23.7 1013.90      -6      545
2010-08-31 14:20:30    336579630  ***  ***    3.9    3.9    3.9   27.8   27.8   71.6   31.0   22.2   23.8 1013.90      -6      546
2010-08-31 14:21:00    336579660  ***  ***    3.2    3.2    3.2   27.3   27.3   70.6   29.9   21.5   23.2 1013.90      -6      526
2010-08-31 14:21:30    336579690  ***  ***    9.0    9.0    9.0   27.6   27.6   71.3   30.5   21.9   23.5 1013.90      -6      538
2010-08-31 14:22:00    336579720  ***  ***    3.5    3.5    3.5   27.4   27.4   70.9   30.1   21.7   23.3 1013.90      -6      530
2010-08-31 14:22:30    336579750  ***  ***    4.8    4.8    4.8   27.6   27.6   71.8   30.6   22.1   23.6 1014.00      -7      538
2010-08-31 14:23:00    336579780  ***  ***    2.9    2.9    2.9   27.8   27.8   71.4   30.9   22.2   23.8 1013.90      -6      546
2010-08-31 14:23:30    336579810  ***  ***    1.9    1.9    1.9   28.1   28.1   71.7   31.6   22.5   24.1 1014.00      -7      556
2010-08-31 14:24:00    336579840  ***  ***    7.5    7.5    7.5   27.5   27.5   69.5   30.1   21.5   23.2 1014.00      -7      532
2010-08-31 14:24:30    336579870  ***  ***    6.6    6.6    6.6   27.8   27.8   70.6   30.8   21.9   23.6 1014.10      -7      543
2010-08-31 14:25:00    336579900  ***  ***    2.8    2.8    2.8   28.3   28.3   71.3   32.0   22.6   24.1 1014.00      -7      565
2010-08-31 14:25:30    336579930  ***  ***    7.8    7.8    7.8   28.2   28.2   70.8   31.7   22.4   24.0 1014.10      -8      558
2010-08-31 14:26:00    336579960  ***  ***    2.9    2.9    2.9   27.9   27.9   69.1   30.8   21.7   23.4 1013.90      -6      546
2010-08-31 14:26:30    336579990  ***  ***    5.0    5.0    5.0   27.8   27.8   69.1   30.6   21.7   23.4 1013.90      -6      544
2010-08-31 14:27:00    336580020  ***  ***    6.4    6.4    6.4   27.8   27.8   69.1   30.6   21.6   23.3 1013.90      -6      542
2010-08-31 14:27:30    336580050  ***  ***    3.9    3.9    3.9   28.1   28.1   69.9   31.3   22.1   23.8 1014.00      -7      553
2010-08-31 14:28:00    336580080  ***  ***    2.9    2.9    2.9   28.2   28.2   70.1   31.6   22.3   23.9 1014.00      -7      561
2010-08-31 14:28:30    336580110  ***  ***    5.3    5.3    5.3   28.1   28.1   68.9   31.2   21.9   23.6 1014.00      -7      555
2010-08-31 14:29:00    336580140  ***  ***    5.7    5.7    5.6   27.8   27.8   68.8   30.5   21.6   23.3 1014.00      -7      543
2010-08-31 14:29:30    336580170  ***  ***    4.1    4.1    4.1   27.8   27.8   69.3   30.6   21.7   23.4 1013.90      -6      543
2010-08-31 14:30:00    336580200  ***  ***    1.3    1.3    1.3   28.7   28.7   70.0   32.8   22.7   24.3 1013.90      -6      582
2010-08-31 14:30:30    336580230  ***  ***    2.9    2.9    2.9   27.7   27.7   68.7   30.3   21.5   23.3 1013.90      -6      540
2010-08-31 14:31:00    336580260  ***  ***    6.6    6.6    6.6   27.7   27.7   69.8   30.5   21.7   23.4 1013.90      -6      540
2010-08-31 14:31:30    336580290  ***  ***    7.2    7.2    7.2   27.8   27.8   70.0   30.7   21.8   23.5 1013.90      -6      543
2010-08-31 14:32:00    336580320  ***  ***    5.0    5.0    5.0   27.9   27.9   71.0   31.1   22.2   23.8 1013.90      -6      550
2010-08-31 14:32:30    336580350  ***  ***    3.7    3.7    3.7   28.0   28.0   70.3   31.2   22.1   23.7 1013.90      -6      551
2010-08-31 14:33:00    336580380  ***  ***    4.3    4.3    4.3   28.0   28.0   70.2   31.1   22.1   23.7 1014.00      -7      551
2010-08-31 14:33:30    336580410  ***  ***    5.4    5.4    5.4   27.9   27.9   68.5   30.7   21.6   23.4 1013.90      -6      546
2010-08-31 14:34:00    336580440  ***  ***    3.4    3.4    3.4   27.6   27.6   69.3   30.2   21.5   23.3 1013.90      -6      536
2010-08-31 14:34:30    336580470  ***  ***    2.9    2.9    2.9   27.8   27.8   69.8   30.7   21.8   23.5 1014.00      -7      544
2010-08-31 14:35:00    336580500  ***  ***    5.5    5.5    5.5   27.8   27.8   69.7   30.7   21.7   23.4 1014.00      -7      541
2010-08-31 14:35:30    336580530  ***  ***    5.1    5.1    5.1   28.1   28.1   70.3   31.4   22.2   23.8 1014.00      -7      556
2010-08-31 14:36:00    336580560  ***  ***    3.3    3.3    3.3   28.0   28.0   69.3   31.0   21.8   23.5 1014.00      -7      549
2010-08-31 14:36:30    336580590  ***  ***    6.9    6.9    6.9   27.7   27.7   69.0   30.4   21.5   23.3 1014.00      -7      538
2010-08-31 14:37:00    336580620  ***  ***    3.6    3.6    3.6   28.0   28.0   69.7   31.1   22.0   23.7 1014.00      -7      552
2010-08-31 14:37:30    336580650  ***  ***    3.7    3.7    3.7   28.0   28.0   69.1   31.0   21.8   23.5 1014.00      -7      550
2010-08-31 14:38:00    336580680  ***  ***    7.8    7.8    7.8   28.1   28.1   68.7   31.1   21.8   23.6 1014.00      -7      553
2010-08-31 14:38:30    336580710  ***  ***    6.8    6.8    6.8   27.9   27.9   67.7   30.6   21.3   23.2 1014.00      -7      543
2010-08-31 14:39:00    336580740  ***  ***    3.1    3.1    3.1   27.9   27.9   67.7   30.6   21.4   23.3 1014.00      -7      546
2010-08-31 14:39:30    336580770  ***  ***    6.6    6.6    6.6   27.7   27.7   67.5   30.2   21.1   23.0 1014.00      -7      535
2010-08-31 14:40:00    336580800  ***  ***    1.4    1.4    1.4   28.4   28.4   68.7   31.8   22.0   23.8 1014.00      -7      564
2010-08-31 14:40:30    336580830  ***  ***    3.4    3.4    3.4   28.5   28.5   68.7   32.1   22.2   23.9 1014.10      -8      568
2010-08-31 14:41:00    336580860  ***  ***    1.6    1.6    1.6   28.8   28.8   68.2   32.7   22.3   24.1 1014.10      -7      577
2010-08-31 14:41:30    336580890  ***  ***    7.1    7.1    7.1   28.1   28.1   66.9   30.9   21.4   23.3 1014.00      -7      551
2010-08-31 14:42:00    336580920  ***  ***    7.8    7.8    7.8   28.5   28.5   68.0   32.0   22.0   23.8 1014.10      -7      565
2010-08-31 14:42:30    336580950  ***  ***    5.3    5.3    5.3   28.1   28.1   66.6   30.8   21.3   23.2 1014.00      -7      552
2010-08-31 14:43:00    336580980  ***  ***    4.3    4.3    4.3   28.9   28.9   67.9   32.9   22.4   24.2 1014.00      -7      584
2010-08-31 14:43:30    336581010  ***  ***    3.7    3.7    3.7   28.5   28.5   67.0   31.8   21.8   23.7 1014.00      -7      566
2010-08-31 14:44:00    336581040  ***  ***    2.8    2.8    2.8   28.5   28.5   67.2   31.8   21.9   23.7 1014.10      -7      567
2010-08-31 14:44:30    336581070  ***  ***   10.3   10.3   10.3   28.1   28.1   66.4   30.8   21.3   23.2 1014.10      -7      549
2010-08-31 14:45:00    336581100  ***  ***    3.8    3.8    3.8   27.8   27.8   66.2   30.2   21.0   23.0 1013.90      -6      540
2010-08-31 14:45:30    336581130  ***  ***   10.2   10.2   10.2   27.7   27.7   66.7   30.0   20.9   22.9 1014.00      -7      535
2010-08-31 14:46:00    336581160  ***  ***    6.5    6.5    6.5   28.3   28.3   68.2   31.6   21.9   23.7 1014.10      -7      559
2010-08-31 14:46:30    336581190  ***  ***    4.6    4.6    4.6   28.5   28.5   68.1   32.0   22.1   23.9 1014.10      -8      568
2010-08-31 14:47:00    336581220  ***  ***    3.8    3.8    3.8   28.4   28.4   67.1   31.6   21.7   23.6 1014.10      -7      561
2010-08-31 14:47:30    336581250  ***  ***    5.7    5.7    5.7   28.1   28.1   67.8   31.0   21.6   23.4 1014.10      -7      553
2010-08-31 14:48:00    336581280  ***  ***    9.5    9.5    9.5   28.0   28.0   67.8   30.8   21.5   23.4 1014.10      -8      548
2010-08-31 14:48:30    336581310  ***  ***    6.0    6.0    6.0   28.3   28.3   68.4   31.6   21.9   23.7 1014.00      -7      559
2010-08-31 14:49:00    336581340  ***  ***    6.0    6.0    6.0   28.1   28.1   67.3   30.9   21.5   23.4 1014.00      -7      551
2010-08-31 14:49:30    336581370  ***  ***    5.7    5.7    5.7   28.1   28.1   66.8   30.8   21.4   23.3 1014.00      -7      550
2010-08-31 14:50:00    336581400  ***  ***    7.3    7.3    7.3   28.2   28.2   67.6   31.2   21.6   23.4 1014.10      -8      555
2010-08-31 14:50:30    336581430  ***  ***    4.2    4.2    4.2   28.4   28.4   67.4   31.6   21.8   23.6 1014.10      -7      561
2010-08-31 14:51:00    336581460  ***  ***   10.0   10.0   10.0   27.9   27.9   64.8   30.2   20.7   22.8 1014.10      -7      540
2010-08-31 14:51:30    336581490  ***  ***    4.0    4.0    4.0   28.2   28.2   66.3   31.0   21.3   23.3 1014.10      -7      551
2010-08-31 14:52:00    336581520  ***  ***    9.5    9.5    9.5   28.2   28.2   66.5   31.0   21.4   23.3 1014.10      -8      553
2010-08-31 14:52:30    336581550  ***  ***    6.2    6.2    6.2   28.1   28.1   65.3   30.6   21.0   23.0 1014.00      -7      550
2010-08-31 14:53:00    336581580  ***  ***    5.3    5.3    5.3   28.7   28.7   66.0   32.1   21.7   23.7 1014.10      -8      571
2010-08-31 14:53:30    336581610  ***  ***    3.9    3.9    3.9   28.8   28.8   65.6   32.2   21.8   23.7 1014.20      -8      576
2010-08-31 14:54:00    336581640  ***  ***    4.5    4.5    4.5   28.5   28.5   65.6   31.6   21.5   23.5 1014.10      -8      565
2010-08-31 14:54:30    336581670  ***  ***    6.4    6.4    6.4   28.9   28.9   66.2   32.6   22.0   23.9 1014.10      -8      579
2010-08-31 14:55:00    336581700  ***  ***    3.6    3.6    3.6   28.3   28.3   65.3   31.1   21.2   23.2 1014.10      -7      555
2010-08-31 14:55:30    336581730  ***  ***    5.9    5.9    5.9   28.9   28.9   65.6   32.5   21.8   23.8 1014.10      -8      579
2010-08-31 14:56:00    336581760  ***  ***    3.8    3.8    3.8   29.4   29.4   66.1   33.7   22.4   24.3 1014.10      -7      600
2010-08-31 14:56:30    336581790  ***  ***    6.5    6.5    6.5   28.2   28.2   64.4   30.7   20.9   23.0 1014.00      -7      551
2010-08-31 14:57:00    336581820  ***  ***    6.7    6.7    6.7   28.8   28.8   67.4   32.5   22.1   23.9 1014.20      -8      575
2010-08-31 14:57:30    336581850  ***  ***    5.1    5.1    5.1   29.1   29.1   66.6   33.1   22.2   24.1 1014.10      -8      589
2010-08-31 14:58:00    336581880  ***  ***    7.0    7.0    7.0   28.8   28.8   65.2   32.1   21.6   23.6 1014.00      -7      576
2010-08-31 14:58:30    336581910  ***  ***    4.6    4.6    4.6   29.3   29.3   65.8   33.4   22.3   24.2 1014.10      -8      597
2010-08-31 14:59:00    336581940  ***  ***    2.7    2.7    2.7   29.7   29.7   65.8   34.3   22.6   24.5 1014.10      -7      612
2010-08-31 14:59:30    336581970  ***  ***    5.2    5.2    5.2   29.2   29.2   63.4   32.7   21.6   23.7 1014.10      -8      588
2010-08-31 15:00:00    336582000  ***  ***    5.4    5.4    5.4   29.2   29.2   63.3   32.7   21.5   23.7 1014.00      -7      587
2010-08-31 15:00:30    336582030  ***  ***    5.1    5.1    5.1   29.0   29.0   63.9   32.4   21.5   23.6 1014.10      -7      581
2010-08-31 15:01:00    336582060  ***  ***    7.1    7.1    7.1   28.8   28.8   64.5   32.0   21.4   23.5 1014.20      -8      572
2010-08-31 15:01:30    336582090  ***  ***    3.8    3.8    3.8   29.3   29.3   64.4   33.1   21.8   23.9 1014.10      -7      592
2010-08-31 15:02:00    336582120  ***  ***    4.4    4.4    4.4   29.3   29.3   63.5   33.0   21.6   23.7 1014.00      -7      592
2010-08-31 15:02:30    336582150  ***  ***    8.7    8.7    8.7   29.7   29.7   64.1   33.9   22.2   24.3 1014.20      -8      608
2010-08-31 15:03:00    336582180  ***  ***    2.4    2.4    2.4   28.6   28.6   62.0   31.1   20.6   22.9 1014.00      -7      562
2010-08-31 15:03:30    336582210  ***  ***    6.8    6.8    6.8   29.1   29.1   63.8   32.6   21.5   23.7 1014.00      -7      586
2010-08-31 15:04:00    336582240  ***  ***    6.9    6.9    6.9   28.1   28.1   63.1   30.3   20.5   22.7 1014.00      -7      546
2010-08-31 15:04:30    336582270  ***  ***    2.4    2.4    2.4   28.6   28.6   65.0   31.7   21.4   23.4 1014.00      -7      568
2010-08-31 15:05:00    336582300  ***  ***   12.4   12.4   12.4   28.1   28.1   64.5   30.5   20.8   22.9 1014.00      -7      547
2010-08-31 15:05:30    336582330  ***  ***    4.4    4.4    4.4   28.0   28.0   64.6   30.3   20.8   22.9 1014.00      -7      545
2010-08-31 15:06:00    336582360  ***  ***    3.5    3.5    3.5   28.1   28.1   65.5   30.7   21.0   23.0 1014.10      -7      546
2010-08-31 15:06:30    336582390  ***  ***    6.1    6.1    6.1   28.0   28.0   65.6   30.5   20.9   22.9 1014.10      -7      543
2010-08-31 15:07:00    336582420  ***  ***    3.4    3.4    3.4   28.1   28.1   66.0   30.7   21.1   23.1 1014.10      -8      546
2010-08-31 15:07:30    336582450  ***  ***    7.4    7.4    7.4   28.3   28.3   66.4   31.3   21.4   23.4 1014.20      -8      555
2010-08-31 15:08:00    336582480  ***  ***    5.4    5.4    5.4   28.5   28.5   66.4   31.7   21.7   23.6 1014.10      -8      565
2010-08-31 15:08:30    336582510  ***  ***    2.2    2.2    2.2   28.6   28.6   66.8   32.0   21.8   23.7 1014.10      -7      571
2010-08-31 15:09:00    336582540  ***  ***    3.1    3.1    3.1   28.4   28.4   65.9   31.4   21.4   23.4 1014.00      -7      560
2010-08-31 15:09:30    336582570  ***  ***    3.8    3.8    3.8   28.2   28.2   65.4   30.8   21.1   23.1 1014.00      -7      553
2010-08-31 15:10:00    336582600  ***  ***    4.2    4.2    4.2   28.1   28.1   65.1   30.6   20.9   23.0 1014.00      -7      546
2010-08-31 15:10:30    336582630  ***  ***    7.1    7.1    7.1   28.2   28.2   66.3   31.0   21.3   23.3 1014.10      -8      552
2010-08-31 15:11:00    336582660  ***  ***    7.0    7.0    7.0   27.9   27.9   65.1   30.2   20.7   22.8 1014.00      -7      540
2010-08-31 15:11:30    336582690  ***  ***    3.5    3.5    3.5   27.9   27.9   65.6   30.3   20.9   22.9 1014.10      -8      541
2010-08-31 15:12:00    336582720  ***  ***    6.2    6.2    6.2   28.3   28.3   66.6   31.3   21.5   23.4 1014.20      -8      556
2010-08-31 15:12:30    336582750  ***  ***    3.2    3.2    3.2   29.1   29.1   65.9   33.0   22.1   24.0 1014.10      -8      587
2010-08-31 15:13:00    336582780  ***  ***    7.9    7.9    7.9   29.1   29.1   64.0   32.6   21.6   23.7 1014.10      -7      586
2010-08-31 15:13:30    336582810  ***  ***    3.6    3.6    3.6   29.0   29.0   63.3   32.2   21.3   23.4 1014.10      -7      579
2010-08-31 15:14:00    336582840  ***  ***    3.3    3.3    3.3   29.1   29.1   63.0   32.4   21.3   23.5 1014.10      -8      583
2010-08-31 15:14:30    336582870  ***  ***    4.8    4.8    4.8   28.9   28.9   61.8   31.7   20.8   23.1 1014.10      -7      572
2010-08-31 15:15:00    336582900  ***  ***    8.6    8.6    8.6   28.8   28.8   62.8   31.8   21.0   23.2 1014.10      -7      572
2010-08-31 15:15:30    336582930  ***  ***    3.6    3.6    3.6   28.7   28.7   63.2   31.6   21.1   23.3 1014.00      -7      570
2010-08-31 15:16:00    336582960  ***  ***    4.4    4.4    4.4   28.3   28.3   62.9   30.7   20.6   22.8 1013.90      -6      555
2010-08-31 15:16:30    336582990  ***  ***    8.2    8.2    8.2   28.2   28.2   63.8   30.6   20.7   22.9 1014.00      -7      551
2010-08-31 15:17:00    336583020  ***  ***    5.9    5.9    5.9   28.3   28.3   64.4   30.9   21.0   23.1 1014.00      -7      555
2010-08-31 15:17:30    336583050  ***  ***    1.9    1.9    1.9   28.7   28.7   65.1   31.9   21.5   23.6 1014.00      -7      573
2010-08-31 15:18:00    336583080  ***  ***    5.8    5.8    5.8   28.6   28.6   65.1   31.7   21.4   23.4 1013.90      -6      568
2010-08-31 15:18:30    336583110  ***  ***    6.3    6.3    6.3   28.4   28.4   64.7   31.2   21.1   23.2 1014.00      -7      560
2010-08-31 15:19:00    336583140  ***  ***    5.2    5.2    5.2   28.5   28.5   64.8   31.5   21.2   23.3 1014.00      -7      562
2010-08-31 15:19:30    336583170  ***  ***    4.7    4.7    4.7   29.1   29.1   65.4   32.9   22.0   23.9 1014.00      -7      588
2010-08-31 15:20:00    336583200  ***  ***    2.1    2.1    2.1   28.5   28.5   64.1   31.3   21.1   23.2 1013.90      -6      563
2010-08-31 15:20:30    336583230  ***  ***    5.6    5.6    5.6   28.3   28.3   64.7   30.9   21.1   23.2 1013.90      -6      558
2010-08-31 15:21:00    336583260  ***  ***    1.6    1.6    1.6   29.1   29.1   66.2   33.1   22.2   24.1 1013.90      -6      592
2010-08-31 15:21:30    336583290  ***  ***    4.6    4.6    4.6   28.9   28.9   65.1   32.4   21.7   23.7 1013.90      -6      582
2010-08-31 15:22:00    336583320  ***  ***    5.0    5.0    5.0   28.8   28.8   64.7   32.0   21.5   23.6 1014.00      -7      577
2010-08-31 15:22:30    336583350  ***  ***    6.0    6.0    6.0   29.2   29.2   64.4   32.9   21.8   23.8 1014.00      -7      590
2010-08-31 15:23:00    336583380  ***  ***    7.2    7.2    7.2   28.7   28.7   62.4   31.5   20.8   23.1 1014.00      -7      568
2010-08-31 15:23:30    336583410  ***  ***    7.4    7.4    7.4   28.9   28.9   63.7   32.1   21.3   23.4 1014.00      -7      577
2010-08-31 15:24:00    336583440  ***  ***    5.2    5.2    5.2   29.0   29.0   63.6   32.3   21.4   23.5 1013.90      -6      582
2010-08-31 15:24:30    336583470  ***  ***    9.2    9.2    9.2   28.7   28.7   63.0   31.6   21.0   23.2 1013.80      -6      571
2010-08-31 15:25:00    336583500  ***  ***    6.2    6.2    6.2   28.8   28.8   63.8   31.9   21.2   23.4 1013.90      -6      574
2010-08-31 15:25:30    336583530  ***  ***    3.8    3.8    3.8   28.7   28.7   64.0   31.7   21.2   23.3 1013.80      -6      572
2010-08-31 15:26:00    336583560  ***  ***    5.4    5.4    5.4   28.9   28.9   64.4   32.2   21.5   23.6 1013.90      -6      578
2010-08-31 15:26:30    336583590  ***  ***    5.2    5.2    5.2   29.1   29.1   64.6   32.7   21.8   23.8 1013.90      -6      589
2010-08-31 15:27:00    336583620  ***  ***    5.6    5.6    5.6   29.1   29.1   63.1   32.4   21.4   23.6 1013.80      -5      587
2010-08-31 15:27:30    336583650  ***  ***    6.9    6.9    6.9   29.4   29.4   63.1   33.1   21.6   23.8 1013.90      -6      597
2010-08-31 15:28:00    336583680  ***  ***    6.7    6.7    6.7   29.1   29.1   62.4   32.3   21.2   23.4 1014.00      -7      582
2010-08-31 15:28:30    336583710  ***  ***    7.6    7.6    7.6   29.3   29.3   63.2   32.9   21.5   23.7 1013.90      -6      592
2010-08-31 15:29:00    336583740  ***  ***    4.9    4.9    4.9   29.0   29.0   62.3   32.1   21.1   23.3 1013.90      -6      581
2010-08-31 15:29:30    336583770  ***  ***    9.4    9.4    9.4   28.7   28.7   62.1   31.4   20.7   23.0 1013.90      -6      567
2010-08-31 15:30:00    336583800  ***  ***    9.6    9.6    9.6   28.7   28.7   62.5   31.5   20.8   23.1 1013.80      -6      570
2010-08-31 15:30:30    336583830  ***  ***    6.4    6.4    6.4   28.8   28.8   63.0   31.8   21.1   23.3 1013.90      -6      574
2010-08-31 15:31:00    336583860  ***  ***    8.8    8.8    8.8   28.7   28.7   62.9   31.6   21.0   23.2 1013.80      -5      571
2010-08-31 15:31:30    336583890  ***  ***    4.1    4.1    4.1   29.0   29.0   63.2   32.2   21.3   23.4 1013.80      -5      582
2010-08-31 15:32:00    336583920  ***  ***    6.2    6.2    6.2   28.3   28.3   61.9   30.5   20.3   22.6 1013.80      -5      553
2010-08-31 15:32:30    336583950  ***  ***    6.8    6.8    6.8   28.6   28.6   63.6   31.5   21.1   23.2 1013.80      -5      570
2010-08-31 15:33:00    336583980  ***  ***    8.1    8.1    8.1   28.9   28.9   63.9   32.1   21.4   23.5 1013.80      -5      579
2010-08-31 15:33:30    336584010  ***  ***    4.1    4.1    4.1   28.4   28.4   63.6   31.0   20.9   23.0 1013.70      -4      562
2010-08-31 15:34:00    336584040  ***  ***    9.3    9.3    9.3   28.3   28.3   63.5   30.8   20.7   22.9 1013.80      -5      555
2010-08-31 15:34:30    336584070  ***  ***   10.3   10.3   10.3   28.4   28.4   63.4   30.9   20.8   23.0 1013.70      -4      559
2010-08-31 15:35:00    336584100  ***  ***    8.8    8.8    8.8   28.3   28.3   64.0   30.8   20.8   23.0 1013.80      -5      556
2010-08-31 15:35:30    336584130  ***  ***    9.2    9.2    9.2   28.3   28.3   63.5   30.8   20.7   22.9 1013.80      -5      558
2010-08-31 15:36:00    336584160  ***  ***    5.7    5.7    5.7   28.8   28.8   64.6   32.0   21.4   23.5 1013.80      -6      576
2010-08-31 15:36:30    336584190  ***  ***    7.6    7.6    7.6   29.3   29.3   64.2   33.1   21.9   23.9 1013.90      -6      596
2010-08-31 15:37:00    336584220  ***  ***    6.6    6.6    6.6   28.9   28.9   62.9   32.0   21.1   23.3 1013.80      -6      577
2010-08-31 15:37:30    336584250  ***  ***    5.4    5.4    5.4   29.0   29.0   62.3   32.1   21.1   23.3 1013.80      -5      582
2010-08-31 15:38:00    336584280  ***  ***    2.0    2.0    2.0   29.2   29.2   61.9   32.4   21.1   23.4 1013.70      -5      589
2010-08-31 15:38:30    336584310  ***  ***    3.9    3.9    3.9   29.0   29.0   61.6   32.0   20.8   23.2 1013.70      -5      581
2010-08-31 15:39:00    336584340  ***  ***    9.3    9.3    9.3   29.2   29.2   62.5   32.5   21.3   23.5 1013.80      -5      590
2010-08-31 15:39:30    336584370  ***  ***    6.3    6.3    6.3   29.6   29.6   62.9   33.5   21.8   23.9 1013.80      -5      606
2010-08-31 15:40:00    336584400  ***  ***    4.9    4.9    4.9   29.3   29.3   61.2   32.5   21.0   23.4 1013.80      -5      591
2010-08-31 15:40:30    336584430  ***  ***    6.8    6.8    6.8   29.1   29.1   61.6   32.2   20.9   23.2 1013.80      -5      585
2010-08-31 15:41:00    336584460  ***  ***    5.2    5.2    5.2   29.0   29.0   62.1   32.1   21.0   23.3 1013.70      -5      582
2010-08-31 15:41:30    336584490  ***  ***    3.2    3.2    3.2   29.0   29.0   62.7   32.1   21.2   23.4 1013.70      -4      584
2010-08-31 15:42:00    336584520  ***  ***    2.9    2.9    2.9   29.4   29.4   63.0   33.1   21.7   23.8 1013.80      -5      599
2010-08-31 15:42:30    336584550  ***  ***    4.0    4.0    4.0   29.5   29.5   61.8   33.0   21.4   23.7 1013.80      -5      600
2010-08-31 15:43:00    336584580  ***  ***    5.6    5.6    5.6   29.3   29.3   60.8   32.4   21.0   23.4 1013.70      -5      592
2010-08-31 15:43:30    336584610  ***  ***    7.0    7.0    7.0   28.9   28.9   61.0   31.6   20.6   23.0 1013.80      -5      577
2010-08-31 15:44:00    336584640  ***  ***    2.7    2.7    2.7   29.5   29.5   62.5   33.2   21.5   23.8 1013.70      -4      601
2010-08-31 15:44:30    336584670  ***  ***    6.2    6.2    6.2   28.9   28.9   61.4   31.7   20.7   23.0 1013.70      -5      576
2010-08-31 15:45:00    336584700  ***  ***    5.1    5.1    5.1   29.1   29.1   62.4   32.3   21.2   23.4 1013.70      -5      586
2010-08-31 15:45:30    336584730  ***  ***    9.4    9.4    9.3   28.6   28.6   61.7   31.1   20.6   22.9 1013.70      -4      568
2010-08-31 15:46:00    336584760  ***  ***    7.9    7.9    7.9   28.8   28.8   62.0   31.6   20.8   23.1 1013.70      -4      575
2010-08-31 15:46:30    336584790  ***  ***    4.7    4.7    4.7   29.3   29.3   62.7   32.8   21.4   23.6 1013.70      -4      595
2010-08-31 15:47:00    336584820  ***  ***    4.0    4.0    4.0   28.8   28.8   61.9   31.6   20.8   23.1 1013.60      -4      576
2010-08-31 15:47:30    336584850  ***  ***    7.6    7.6    7.6   29.0   29.0   61.7   32.0   20.9   23.2 1013.70      -4      582
2010-08-31 15:48:00    336584880  ***  ***    7.6    7.6    7.6   29.1   29.1   62.0   32.2   21.1   23.3 1013.70      -4      587
2010-08-31 15:48:30    336584910  ***  ***    7.1    7.1    7.1   28.7   28.7   62.0   31.4   20.7   23.0 1013.60      -4      571
2010-08-31 15:49:00    336584940  ***  ***    2.8    2.8    2.8   29.1   29.1   62.9   32.4   21.3   23.5 1013.60      -4      587
2010-08-31 15:49:30    336584970  ***  ***    5.6    5.6    5.6   28.9   28.9   62.4   31.9   21.0   23.3 1013.60      -3      579
2010-08-31 15:50:00    336585000  ***  ***    5.3    5.3    5.3   28.8   28.8   62.5   31.7   20.9   23.1 1013.60      -3      576
2010-08-31 15:50:30    336585030  ***  ***    4.0    4.0    4.0   28.5   28.5   62.2   31.0   20.5   22.8 1013.50      -3      563
2010-08-31 15:51:00    336585060  ***  ***    9.5    9.5    9.5   28.3   28.3   62.0   30.5   20.3   22.6 1013.60      -3      555
2010-08-31 15:51:30    336585090  ***  ***    4.2    4.2    4.2   28.4   28.4   63.2   30.9   20.8   23.0 1013.50      -3      563
2010-08-31 15:52:00    336585120  ***  ***    4.4    4.4    4.4   28.6   28.6   63.5   31.5   21.0   23.2 1013.50      -3      570
2010-08-31 15:52:30    336585150  ***  ***    4.2    4.2    4.2   28.4   28.4   62.7   30.8   20.6   22.9 1013.50      -3      563
2010-08-31 15:53:00    336585180  ***  ***    6.0    6.0    6.0   28.4   28.4   64.2   31.1   21.0   23.1 1013.60      -3      564
2010-08-31 15:53:30    336585210  ***  ***    3.0    3.0    3.0   28.5   28.5   64.0   31.3   21.0   23.2 1013.60      -4      566
2010-08-31 15:54:00    336585240  ***  ***    5.1    5.1    5.1   28.3   28.3   64.2   30.9   20.9   23.0 1013.60      -3      558
2010-08-31 15:54:30    336585270  ***  ***    6.3    6.3    6.3   28.3   28.3   65.3   31.1   21.2   23.2 1013.50      -3      561
2010-08-31 15:55:00    336585300  ***  ***    4.3    4.3    4.3   28.2   28.2   65.0   30.8   21.0   23.1 1013.40      -2      556
2010-08-31 15:55:30    336585330  ***  ***    7.6    7.6    7.6   28.1   28.1   65.2   30.6   21.0   23.0 1013.60      -4      553
2010-08-31 15:56:00    336585360  ***  ***    9.9    9.9    9.9   27.9   27.9   65.2   30.2   20.8   22.9 1013.60      -4      546
2010-08-31 15:56:30    336585390  ***  ***   11.3   11.3   11.3   28.0   28.0   65.7   30.5   21.0   23.0 1013.60      -4      549
2010-08-31 15:57:00    336585420  ***  ***    8.4    8.4    8.4   28.1   28.1   65.4   30.6   21.0   23.0 1013.60      -4      552
