FORMATTED DATE-TIME           DT   MG   TR     WS     CW     HW     TP     WC     RH     HI     DP     WB      BP      AL       DA
YYYY-MM-DD HH:MM:SS            s  Mag True    mph    mph    mph     °C     °C      %     °C     °C     °C      mb       m        m
2010-09-04 14:15:00    336924900  ***  ***    7.8    7.8    7.8   28.2   28.2   64.5   30.7   20.9   23.0 1009.40      30      598
2010-09-04 14:15:30    336924930  ***  ***    5.6    5.6    5.6   28.0   28.0   64.5   30.3   20.7   22.8 1009.30      30      592
2010-09-04 14:16:00    336924960  ***  ***    7.1    7.1    7.1   28.1   28.1   64.2   30.5   20.7   22.8 1009.40      30      592
2010-09-04 14:16:30    336924990  ***  ***    5.0    5.0    5.0   28.2   28.2   63.9   30.6   20.7   22.9 1009.40      30      596
2010-09-04 14:17:00    336925020  ***  ***    7.5    7.5    7.5   28.1   28.1   63.9   30.4   20.6   22.8 1009.40      30      592
2010-09-04 14:17:30    336925050  ***  ***    4.8    4.8    4.8   28.2   28.2   63.0   30.5   20.5   22.7 1009.40      30      595
2010-09-04 14:18:00    336925080  ***  ***    4.2    4.2    4.2   28.4   28.4   64.1   31.1   20.9   23.0 1009.30      30      605
2010-09-04 14:18:30    336925110  ***  ***    3.8    3.8    3.8   28.5   28.5   64.3   31.4   21.1   23.2 1009.40      30      609
2010-09-04 14:19:00    336925140  ***  ***    3.0    3.0    3.0   28.0   28.0   63.0   30.1   20.3   22.5 1009.40      30      588
2010-09-04 14:19:30    336925170  ***  ***    2.8    2.8    2.8   28.4   28.4   63.7   31.0   20.9   23.0 1009.40      30      606
2010-09-04 14:20:00    336925200  ***  ***    2.8    2.8    2.8   28.7   28.7   62.5   31.5   20.8   23.1 1009.40      30      614
2010-09-04 14:20:30    336925230  ***  ***    2.8    2.8    2.8   28.8   28.8   62.3   31.7   20.9   23.2 1009.50      29      617
2010-09-04 14:21:00    336925260  ***  ***    5.0    5.0    5.0   28.6   28.6   61.6   31.1   20.5   22.8 1009.50      29      609
2010-09-04 14:21:30    336925290  ***  ***    3.2    3.2    3.2   28.9   28.9   62.7   31.9   21.1   23.3 1009.40      30      624
2010-09-04 14:22:00    336925320  ***  ***    4.2    4.2    4.2   28.6   28.6   62.7   31.3   20.8   23.0 1009.40      30      611
2010-09-04 14:22:30    336925350  ***  ***    4.1    4.1    4.1   29.4   29.4   63.6   33.2   21.8   23.9 1009.40      30      645
2010-09-04 14:23:00    336925380  ***  ***    3.9    3.9    3.9   28.4   28.4   62.0   30.7   20.4   22.7 1009.40      30      602
2010-09-04 14:23:30    336925410  ***  ***    5.9    5.9    5.9   28.7   28.7   62.9   31.6   20.9   23.1 1009.50      29      613
2010-09-04 14:24:00    336925440  ***  ***    4.1    4.1    4.1   28.7   28.7   63.2   31.6   21.0   23.2 1009.40      30      614
2010-09-04 14:24:30    336925470  ***  ***    4.7    4.7    4.7   28.1   28.1   61.7   30.1   20.1   22.4 1009.40      30      591
2010-09-04 14:25:00    336925500  ***  ***    4.5    4.5    4.5   28.4   28.4   63.2   30.9   20.8   23.0 1009.50      29      603
2010-09-04 14:25:30    336925530  ***  ***    1.9    1.9    1.9   29.6   29.6   63.8   33.7   22.0   24.1 1009.50      29      651
2010-09-04 14:26:00    336925560  ***  ***    4.4    4.4    4.4   28.7   28.7   61.3   31.2   20.6   23.0 1009.50      29      613
2010-09-04 14:26:30    336925590  ***  ***    7.1    7.1    7.1   29.0   29.0   62.1   32.1   21.0   23.3 1009.50      29      625
2010-09-04 14:27:00    336925620  ***  ***    7.3    7.3    7.3   28.8   28.8   61.9   31.6   20.8   23.1 1009.60      29      616
2010-09-04 14:27:30    336925650  ***  ***    7.8    7.8    7.8   29.1   29.1   61.6   32.2   20.9   23.2 1009.60      29      626
2010-09-04 14:28:00    336925680  ***  ***    6.7    6.7    6.7   28.3   28.3   60.5   30.3   19.9   22.4 1009.50      29      594
2010-09-04 14:28:30    336925710  ***  ***    3.7    3.7    3.7   28.1   28.1   61.4   30.1   20.0   22.4 1009.50      29      587
2010-09-04 14:29:00    336925740  ***  ***    5.2    5.2    5.2   28.5   28.5   62.2   31.0   20.6   22.9 1009.50      29      605
2010-09-04 14:29:30    336925770  ***  ***    3.8    3.8    3.8   28.9   28.9   62.7   31.9   21.1   23.3 1009.50      29      624
2010-09-04 14:30:00    336925800  ***  ***    4.9    4.9    4.9   29.0   29.0   62.0   32.0   21.0   23.3 1009.50      29      626
2010-09-04 14:30:30    336925830  ***  ***    3.5    3.5    3.5   28.7   28.7   61.4   31.3   20.5   22.9 1009.50      29      611
2010-09-04 14:31:00    336925860  ***  ***    4.3    4.3    4.3   29.0   29.0   62.0   32.0   21.0   23.3 1009.50      29      625
2010-09-04 14:31:30    336925890  ***  ***    4.4    4.4    4.4   29.4   29.4   62.4   32.9   21.4   23.7 1009.60      28      639
2010-09-04 14:32:00    336925920  ***  ***    4.6    4.6    4.6   28.9   28.9   61.2   31.6   20.7   23.0 1009.60      29      619
2010-09-04 14:32:30    336925950  ***  ***    6.3    6.3    6.3   29.0   29.0   61.5   32.0   20.9   23.2 1009.60      29      624
2010-09-04 14:33:00    336925980  ***  ***    2.9    2.9    2.9   29.1   29.1   61.1   32.0   20.9   23.2 1009.50      29      628
2010-09-04 14:33:30    336926010  ***  ***    4.5    4.5    4.5   28.8   28.8   60.6   31.3   20.4   22.9 1009.60      28      614
2010-09-04 14:34:00    336926040  ***  ***    2.9    2.9    2.8   29.3   29.3   61.9   32.6   21.3   23.5 1009.60      28      637
2010-09-04 14:34:30    336926070  ***  ***    3.4    3.4    3.4   29.9   29.9   61.8   33.8   21.8   24.0 1009.50      29      661
2010-09-04 14:35:00    336926100  ***  ***    4.6    4.6    4.6   29.7   29.7   61.2   33.3   21.4   23.7 1009.60      28      649
2010-09-04 14:35:30    336926130  ***  ***    4.4    4.4    4.4   29.2   29.2   60.5   32.1   20.7   23.1 1009.60      28      628
2010-09-04 14:36:00    336926160  ***  ***    5.1    5.1    5.1   29.4   29.4   60.8   32.6   21.0   23.4 1009.60      29      637
2010-09-04 14:36:30    336926190  ***  ***    5.5    5.5    5.5   29.0   29.0   60.8   31.8   20.7   23.1 1009.60      28      623
2010-09-04 14:37:00    336926220  ***  ***    5.3    5.3    5.3   29.5   29.5   60.9   32.9   21.2   23.6 1009.60      28      642
2010-09-04 14:37:30    336926250  ***  ***    6.0    6.0    6.0   29.3   29.3   60.0   32.3   20.7   23.2 1009.60      29      632
2010-09-04 14:38:00    336926280  ***  ***    5.1    5.1    5.1   29.1   29.1   60.4   31.9   20.6   23.0 1009.60      28      624
2010-09-04 14:38:30    336926310  ***  ***    6.4    6.4    6.4   30.1   30.1   61.9   34.3   22.0   24.2 1009.60      28      667
2010-09-04 14:39:00    336926340  ***  ***    6.3    6.3    6.3   29.1   29.1   60.9   32.0   20.8   23.2 1009.60      29      628
2010-09-04 14:39:30    336926370  ***  ***    3.2    3.2    3.2   29.5   29.5   61.4   33.0   21.3   23.6 1009.60      28      641
2010-09-04 14:40:00    336926400  ***  ***    5.0    5.0    5.0   28.8   28.8   60.3   31.3   20.3   22.7 1009.70      27      611
2010-09-04 14:40:30    336926430  ***  ***    4.2    4.2    4.2   29.0   29.0   61.3   31.9   20.8   23.2 1009.60      28      622
2010-09-04 14:41:00    336926460  ***  ***    5.1    5.1    5.1   29.3   29.3   61.8   32.6   21.2   23.5 1009.70      27      633
2010-09-04 14:41:30    336926490  ***  ***    1.2    1.2    1.2   30.0   30.0   62.3   34.2   22.0   24.2 1009.60      28      663
2010-09-04 14:42:00    336926520  ***  ***    4.5    4.5    4.5   29.7   29.7   60.6   33.2   21.3   23.6 1009.60      28      651
2010-09-04 14:42:30    336926550  ***  ***    2.4    2.4    2.4   29.1   29.1   59.2   31.8   20.3   22.8 1009.60      28      622
2010-09-04 14:43:00    336926580  ***  ***    2.7    2.7    2.7   29.1   29.1   61.8   32.2   21.0   23.3 1009.50      29      630
2010-09-04 14:43:30    336926610  ***  ***    3.2    3.2    3.2   29.4   29.4   62.7   33.0   21.5   23.7 1009.60      29      641
2010-09-04 14:44:00    336926640  ***  ***    4.6    4.6    4.6   29.2   29.2   62.2   32.5   21.3   23.5 1009.60      28      633
2010-09-04 14:44:30    336926670  ***  ***    2.8    2.8    2.8   29.1   29.1   61.6   32.2   21.0   23.3 1009.60      29      627
2010-09-04 14:45:00    336926700  ***  ***    2.9    2.9    2.9   29.1   29.1   62.0   32.2   21.1   23.3 1009.60      29      626
2010-09-04 14:45:30    336926730  ***  ***    4.0    4.0    4.0   29.2   29.2   62.2   32.5   21.2   23.5 1009.60      28      632
2010-09-04 14:46:00    336926760  ***  ***    3.1    3.1    3.1   28.7   28.7   61.3   31.2   20.5   22.9 1009.70      28      610
2010-09-04 14:46:30    336926790  ***  ***    4.7    4.7    4.7   28.5   28.5   61.0   30.8   20.3   22.7 1009.60      28      603
2010-09-04 14:47:00    336926820  ***  ***    4.7    4.7    4.7   29.0   29.0   62.6   32.1   21.1   23.3 1009.60      28      625
2010-09-04 14:47:30    336926850  ***  ***    4.8    4.8    4.8   29.9   29.9   62.8   34.1   22.0   24.1 1009.60      29      660
2010-09-04 14:48:00    336926880  ***  ***    3.7    3.7    3.7   28.9   28.9   60.8   31.6   20.5   22.9 1009.60      28      617
2010-09-04 14:48:30    336926910  ***  ***    2.3    2.3    2.2   29.5   29.5   61.9   33.1   21.4   23.7 1009.70      28      642
2010-09-04 14:49:00    336926940  ***  ***    4.8    4.8    4.8   29.4   29.4   60.4   32.5   20.9   23.3 1009.60      28      635
2010-09-04 14:49:30    336926970  ***  ***    6.4    6.4    6.4   29.1   29.1   60.2   31.9   20.6   23.0 1009.60      28      626
2010-09-04 14:50:00    336927000  ***  ***    5.2    5.2    5.2   29.6   29.6   61.1   33.1   21.3   23.6 1009.60      28      646
2010-09-04 14:50:30    336927030  ***  ***    3.5    3.5    3.5   29.2   29.2   58.6   31.8   20.2   22.8 1009.60      29      625
2010-09-04 14:51:00    336927060  ***  ***    1.3    1.3    1.3   30.4   30.4   60.8   34.7   21.9   24.2 1009.50      29      677
2010-09-04 14:51:30    336927090  ***  ***    6.1    6.1    6.1   30.3   30.3   59.3   34.2   21.4   23.9 1009.60      29      670
2010-09-04 14:52:00    336927120  ***  ***    6.9    6.9    6.9   29.7   29.7   58.7   32.9   20.7   23.3 1009.60      28      647
2010-09-04 14:52:30    336927150  ***  ***    6.0    6.0    6.0   29.9   29.9   60.4   33.6   21.4   23.8 1009.60      28      657
2010-09-04 14:53:00    336927180  ***  ***    4.9    4.9    4.9   29.3   29.3   59.5   32.2   20.6   23.1 1009.60      29      632
2010-09-04 14:53:30    336927210  ***  ***    5.6    5.6    5.6   29.4   29.4   60.1   32.5   20.8   23.3 1009.50      29      638
2010-09-04 14:54:00    336927240  ***  ***    4.8    4.8    4.8   29.8   29.8   60.0   33.3   21.2   23.6 1009.50      29      653
2010-09-04 14:54:30    336927270  ***  ***    5.1    5.1    5.1   29.9   29.9   60.5   33.6   21.4   23.8 1009.60      28      657
2010-09-04 14:55:00    336927300  ***  ***    3.9    3.9    3.9   28.8   28.8   58.8   31.1   19.9   22.5 1009.60      29      611
2010-09-04 14:55:30    336927330  ***  ***    9.5    9.5    9.5   29.4   29.4   59.7   32.4   20.7   23.2 1009.70      28      635
2010-09-04 14:56:00    336927360  ***  ***    4.2    4.2    4.2   29.4   29.4   58.8   32.3   20.5   23.0 1009.60      28      633
2010-09-04 14:56:30    336927390  ***  ***    5.4    5.4    5.4   28.9   28.9   58.0   31.1   19.8   22.5 1009.60      28      613
2010-09-04 14:57:00    336927420  ***  ***    4.7    4.7    4.7   29.0   29.0   58.7   31.5   20.1   22.7 1009.60      28      621
2010-09-04 14:57:30    336927450  ***  ***    4.1    4.1    4.1   30.3   30.3   61.2   34.6   22.0   24.2 1009.60      28      675
2010-09-04 14:58:00    336927480  ***  ***    6.6    6.6    6.6   29.2   29.2   58.3   31.8   20.2   22.8 1009.60      28      626
2010-09-04 14:58:30    336927510  ***  ***    6.6    6.6    6.6   29.4   29.4   59.2   32.4   20.6   23.1 1009.70      27      633
2010-09-04 14:59:00    336927540  ***  ***    5.3    5.3    5.3   29.1   29.1   58.5   31.6   20.1   22.7 1009.70      27      622
2010-09-04 14:59:30    336927570  ***  ***    4.9    4.9    4.9   30.2   30.2   60.2   34.1   21.7   24.1 1009.70      28      668
2010-09-04 15:00:00    336927600  ***  ***    6.0    6.0    6.0   29.0   29.0   58.8   31.5   20.2   22.8 1009.70      27      619
2010-09-04 15:00:30    336927630  ***  ***    3.3    3.3    3.3   29.3   29.3   60.3   32.3   20.8   23.2 1009.70      27      632
2010-09-04 15:01:00    336927660  ***  ***    5.1    5.1    5.1   29.8   29.8   60.8   33.5   21.4   23.7 1009.70      27      653
2010-09-04 15:01:30    336927690  ***  ***    5.0    5.0    5.0   29.4   29.4   59.3   32.4   20.6   23.1 1009.80      27      632
2010-09-04 15:02:00    336927720  ***  ***    4.7    4.7    4.7   29.7   29.7   60.1   33.1   21.2   23.6 1009.70      27      648
2010-09-04 15:02:30    336927750  ***  ***    4.1    4.1    4.1   29.5   29.5   59.0   32.5   20.6   23.2 1009.70      27      637
2010-09-04 15:03:00    336927780  ***  ***    6.2    6.2    6.2   29.3   29.3   56.9   31.8   19.8   22.6 1009.70      27      625
2010-09-04 15:03:30    336927810  ***  ***    3.5    3.5    3.5   29.7   29.7   59.4   33.0   21.0   23.5 1009.70      27      647
2010-09-04 15:04:00    336927840  ***  ***    3.1    3.1    3.1   30.0   30.0   59.1   33.5   21.1   23.6 1009.70      28      656
2010-09-04 15:04:30    336927870  ***  ***    2.4    2.4    2.4   29.7   29.7   58.9   32.9   20.8   23.3 1009.70      27      646
2010-09-04 15:05:00    336927900  ***  ***    4.6    4.6    4.6   30.4   30.4   59.2   34.4   21.6   24.0 1009.70      27      674
2010-09-04 15:05:30    336927930  ***  ***    3.6    3.6    3.6   29.7   29.7   57.2   32.5   20.3   23.0 1009.70      28      641
2010-09-04 15:06:00    336927960  ***  ***    5.7    5.7    5.6   29.9   29.9   57.7   33.0   20.7   23.3 1009.70      27      653
2010-09-04 15:06:30    336927990  ***  ***    7.0    7.0    7.0   30.1   30.1   57.8   33.5   20.9   23.5 1009.70      27      661
2010-09-04 15:07:00    336928020  ***  ***    7.1    7.1    7.1   29.5   29.5   56.1   32.0   19.8   22.6 1009.70      27      633
2010-09-04 15:07:30    336928050  ***  ***    5.7    5.7    5.6   29.6   29.6   56.0   32.2   19.9   22.7 1009.70      27      635
2010-09-04 15:08:00    336928080  ***  ***    4.3    4.3    4.3   29.8   29.8   57.0   32.7   20.4   23.1 1009.70      27      648
2010-09-04 15:08:30    336928110  ***  ***    6.0    6.0    6.0   30.1   30.1   56.7   33.2   20.6   23.3 1009.70      27      659
2010-09-04 15:09:00    336928140  ***  ***    6.3    6.3    6.3   29.8   29.8   55.9   32.5   20.1   22.9 1009.80      27      645
2010-09-04 15:09:30    336928170  ***  ***    4.0    4.0    4.0   29.3   29.3   56.2   31.6   19.6   22.5 1009.80      27      624
2010-09-04 15:10:00    336928200  ***  ***    4.8    4.8    4.8   30.1   30.1   58.2   33.6   21.0   23.6 1009.80      26      659
2010-09-04 15:10:30    336928230  ***  ***    5.9    5.9    5.9   29.7   29.7   57.5   32.6   20.4   23.1 1009.80      27      643
2010-09-04 15:11:00    336928260  ***  ***    4.6    4.6    4.6   30.0   30.0   57.7   33.2   20.8   23.4 1009.80      26      656
2010-09-04 15:11:30    336928290  ***  ***    5.9    5.9    5.9   30.1   30.1   56.8   33.2   20.6   23.3 1009.80      27      657
2010-09-04 15:12:00    336928320  ***  ***    5.2    5.2    5.2   29.7   29.7   57.2   32.5   20.3   23.0 1009.70      27      642
2010-09-04 15:12:30    336928350  ***  ***    4.3    4.3    4.2   29.3   29.3   57.5   31.9   20.1   22.8 1009.80      27      629
2010-09-04 15:13:00    336928380  ***  ***    5.7    5.7    5.7   30.1   30.1   59.1   33.7   21.2   23.7 1009.70      27      660
2010-09-04 15:13:30    336928410  ***  ***    4.3    4.3    4.3   30.0   30.0   58.0   33.3   20.9   23.5 1009.70      27      657
2010-09-04 15:14:00    336928440  ***  ***    7.6    7.6    7.6   29.8   29.8   57.1   32.7   20.4   23.1 1009.70      27      646
2010-09-04 15:14:30    336928470  ***  ***    5.8    5.8    5.8   29.8   29.8   57.5   32.8   20.5   23.2 1009.70      27      645
2010-09-04 15:15:00    336928500  ***  ***    4.9    4.9    4.9   29.7   29.7   57.5   32.6   20.4   23.1 1009.70      27      642
2010-09-04 15:15:30    336928530  ***  ***    2.2    2.2    2.2   30.4   30.4   58.0   34.1   21.2   23.8 1009.70      27      670
2010-09-04 15:16:00    336928560  ***  ***    7.3    7.3    7.3   29.8   29.8   57.1   32.7   20.4   23.1 1009.80      27      645
2010-09-04 15:16:30    336928590  ***  ***    2.2    2.2    2.2   30.0   30.0   57.7   33.2   20.7   23.3 1009.70      27      654
2010-09-04 15:17:00    336928620  ***  ***    4.5    4.5    4.5   30.6   30.6   58.1   34.5   21.4   23.9 1009.70      27      678
2010-09-04 15:17:30    336928650  ***  ***    3.6    3.6    3.6   30.1   30.1   57.3   33.4   20.7   23.4 1009.70      27      657
2010-09-04 15:18:00    336928680  ***  ***    4.0    4.0    4.0   29.9   29.9   57.6   33.0   20.6   23.3 1009.70      27      652
2010-09-04 15:18:30    336928710  ***  ***    3.1    3.1    3.1   30.1   30.1   57.8   33.5   20.9   23.5 1009.80      27      661
2010-09-04 15:19:00    336928740  ***  ***    5.8    5.8    5.8   30.7   30.7   58.9   34.9   21.8   24.2 1009.80      27      687
2010-09-04 15:19:30    336928770  ***  ***    3.7    3.7    3.7   30.1   30.1   57.3   33.4   20.7   23.4 1009.80      27      657
2010-09-04 15:20:00    336928800  ***  ***    3.3    3.3    3.3   31.2   31.2   58.8   35.9   22.1   24.6 1009.80      27      703
2010-09-04 15:20:30    336928830  ***  ***    4.3    4.3    4.3   30.9   30.9   55.6   34.6   21.0   23.8 1009.80      27      688
2010-09-04 15:21:00    336928860  ***  ***    5.3    5.3    5.3   31.5   31.5   56.3   36.0   21.8   24.4 1009.70      27      713
2010-09-04 15:21:30    336928890  ***  ***    2.2    2.2    2.2   31.2   31.2   56.1   35.3   21.4   24.1 1009.80      27      699
2010-09-04 15:22:00    336928920  ***  ***    3.7    3.7    3.7   30.3   30.3   53.9   33.1   19.9   22.9 1009.80      26      660
2010-09-04 15:22:30    336928950  ***  ***    6.4    6.4    6.4   32.1   32.1   58.1   38.0   22.8   25.2 1009.80      26      739
2010-09-04 15:23:00    336928980  ***  ***    4.3    4.3    4.3   29.8   29.8   53.6   32.1   19.4   22.5 1009.80      27      643
2010-09-04 15:23:30    336929010  ***  ***    5.3    5.3    5.3   31.0   31.0   56.3   34.9   21.3   24.0 1009.80      27      693
2010-09-04 15:24:00    336929040  ***  ***    6.1    6.1    6.1   31.2   31.2   56.5   35.4   21.6   24.2 1009.80      26      701
2010-09-04 15:24:30    336929070  ***  ***    6.2    6.2    6.2   29.9   29.9   54.5   32.4   19.7   22.7 1009.70      27      646
2010-09-04 15:25:00    336929100  ***  ***    5.9    5.9    5.9   31.2   31.2   56.8   35.4   21.6   24.2 1009.80      27      702
2010-09-04 15:25:30    336929130  ***  ***    3.2    3.2    3.2   30.5   30.5   55.5   33.8   20.6   23.4 1009.80      27      674
2010-09-04 15:26:00    336929160  ***  ***    4.7    4.7    4.7   30.4   30.4   55.8   33.6   20.6   23.4 1009.80      26      667
2010-09-04 15:26:30    336929190  ***  ***    5.4    5.4    5.3   30.9   30.9   56.0   34.7   21.1   23.8 1009.70      27      686
2010-09-04 15:27:00    336929220  ***  ***    4.9    4.9    4.9   30.9   30.9   54.6   34.4   20.7   23.6 1009.80      27      686
2010-09-04 15:27:30    336929250  ***  ***    4.9    4.9    4.9   30.2   30.2   53.7   32.9   19.8   22.8 1009.70      27      658
2010-09-04 15:28:00    336929280  ***  ***    6.2    6.2    6.2   29.8   29.8   54.7   32.3   19.7   22.7 1009.70      27      644
2010-09-04 15:28:30    336929310  ***  ***    7.2    7.2    7.2   29.9   29.9   55.8   32.7   20.1   22.9 1009.70      27      648
2010-09-04 15:29:00    336929340  ***  ***    4.5    4.5    4.5   30.3   30.3   56.2   33.5   20.7   23.4 1009.70      27      666
2010-09-04 15:29:30    336929370  ***  ***    3.7    3.7    3.7   30.9   30.9   55.3   34.5   20.9   23.7 1009.80      27      686
2010-09-04 15:30:00    336929400  ***  ***    4.9    4.9    4.9   30.6   30.6   54.1   33.7   20.3   23.3 1009.80      27      673
2010-09-04 15:30:30    336929430  ***  ***    4.1    4.1    4.1   30.8   30.8   54.1   34.1   20.4   23.4 1009.80      27      679
2010-09-04 15:31:00    336929460  ***  ***    1.8    1.8    1.8   30.8   30.8   55.6   34.4   20.9   23.7 1009.80      27      683
2010-09-04 15:31:30    336929490  ***  ***    5.8    5.8    5.8   29.9   29.9   54.5   32.4   19.7   22.7 1009.80      26      644
2010-09-04 15:32:00    336929520  ***  ***    3.9    3.9    3.9   30.0   30.0   55.3   32.8   20.1   23.0 1009.80      27      651
2010-09-04 15:32:30    336929550  ***  ***    1.4    1.4    1.4   30.7   30.7   55.2   34.1   20.7   23.5 1009.70      27      678
2010-09-04 15:33:00    336929580  ***  ***    7.2    7.2    7.2   30.1   30.1   54.2   32.8   19.8   22.8 1009.70      27      652
2010-09-04 15:33:30    336929610  ***  ***    3.0    3.0    3.0   30.2   30.2   55.1   33.2   20.2   23.1 1009.70      27      658
2010-09-04 15:34:00    336929640  ***  ***    8.0    8.0    7.9   30.1   30.1   55.6   33.0   20.2   23.1 1009.70      27      655
2010-09-04 15:34:30    336929670  ***  ***    5.4    5.4    5.4   29.8   29.8   55.1   32.4   19.8   22.7 1009.70      28      642
2010-09-04 15:35:00    336929700  ***  ***    4.7    4.7    4.7   29.8   29.8   55.6   32.5   19.9   22.8 1009.60      28      645
2010-09-04 15:35:30    336929730  ***  ***    2.7    2.7    2.7   29.9   29.9   56.2   32.8   20.2   23.0 1009.60      28      648
2010-09-04 15:36:00    336929760  ***  ***    3.5    3.5    3.5   29.7   29.7   56.4   32.4   20.1   22.9 1009.60      28      642
2010-09-04 15:36:30    336929790  ***  ***    4.5    4.5    4.5   29.8   29.8   57.3   32.8   20.4   23.1 1009.60      28      648
2010-09-04 15:37:00    336929820  ***  ***    3.8    3.8    3.8   29.7   29.7   57.4   32.6   20.4   23.1 1009.50      29      645
2010-09-04 15:37:30    336929850  ***  ***    3.3    3.3    3.3   30.3   30.3   58.4   34.0   21.2   23.7 1009.50      29      670
2010-09-04 15:38:00    336929880  ***  ***    4.5    4.5    4.5   30.0   30.0   58.0   33.3   20.8   23.4 1009.60      28      656
2010-09-04 15:38:30    336929910  ***  ***    3.3    3.3    3.3   29.9   29.9   58.0   33.1   20.8   23.4 1009.60      29      654
2010-09-04 15:39:00    336929940  ***  ***    2.8    2.8    2.8   29.9   29.9   57.2   32.9   20.5   23.2 1009.60      29      651
2010-09-04 15:39:30    336929970  ***  ***    2.2    2.2    2.1   30.9   30.9   58.8   35.3   21.9   24.3 1009.60      28      693
2010-09-04 15:40:00    336930000  ***  ***    1.6    1.6    1.6   31.2   31.2   57.6   35.6   21.8   24.3 1009.60      29      703
2010-09-04 15:40:30    336930030  ***  ***    2.0    2.0    2.0   31.1   31.1   56.7   35.2   21.5   24.2 1009.50      29      699
2010-09-04 15:41:00    336930060  ***  ***    2.6    2.6    2.6   31.1   31.1   56.9   35.3   21.5   24.2 1009.50      29      700
2010-09-04 15:41:30    336930090  ***  ***    3.0    3.0    3.0   30.6   30.6   55.2   33.9   20.6   23.5 1009.60      29      675
2010-09-04 15:42:00    336930120  ***  ***    6.2    6.2    6.2   30.3   30.3   55.7   33.4   20.5   23.3 1009.50      29      667
2010-09-04 15:42:30    336930150  ***  ***    4.5    4.5    4.5   30.4   30.4   56.4   33.8   20.8   23.5 1009.50      29      672
2010-09-04 15:43:00    336930180  ***  ***    3.5    3.5    3.5   31.2   31.2   56.7   35.4   21.6   24.2 1009.60      28      704
2010-09-04 15:43:30    336930210  ***  ***    4.9    4.9    4.9   30.9   30.9   55.0   34.5   20.8   23.7 1009.60      28      686
2010-09-04 15:44:00    336930240  ***  ***    4.4    4.4    4.4   30.3   30.3   53.8   33.1   19.9   22.9 1009.70      28      663
2010-09-04 15:44:30    336930270  ***  ***    3.8    3.8    3.8   30.6   30.6   53.6   33.5   20.1   23.1 1009.50      29      674
2010-09-04 15:45:00    336930300  ***  ***    3.6    3.6    3.6   31.1   31.1   54.5   34.7   20.8   23.7 1009.50      29      696
2010-09-04 15:45:30    336930330  ***  ***    4.2    4.2    4.2   32.0   32.0   54.1   36.7   21.5   24.4 1009.60      28      728
2010-09-04 15:46:00    336930360  ***  ***    4.9    4.9    4.9   31.7   31.7   52.7   35.6   20.8   23.9 1009.60      29      715
2010-09-04 15:46:30    336930390  ***  ***    5.9    5.9    5.9   30.3   30.3   51.6   32.6   19.2   22.5 1009.60      28      657
2010-09-04 15:47:00    336930420  ***  ***    5.8    5.8    5.8   31.5   31.5   54.2   35.6   21.1   24.0 1009.60      28      708
2010-09-04 15:47:30    336930450  ***  ***    6.5    6.5    6.5   31.0   31.0   53.1   34.2   20.3   23.3 1009.60      29      686
2010-09-04 15:48:00    336930480  ***  ***    6.9    6.9    6.9   30.8   30.8   53.2   33.9   20.2   23.3 1009.60      29      680
2010-09-04 15:48:30    336930510  ***  ***    5.5    5.5    5.5   30.3   30.3   54.3   33.2   20.0   23.0 1009.60      29      660
2010-09-04 15:49:00    336930540  ***  ***    2.5    2.5    2.5   30.5   30.5   55.1   33.7   20.5   23.3 1009.60      28      671
2010-09-04 15:49:30    336930570  ***  ***    4.6    4.6    4.6   30.9   30.9   55.9   34.6   21.1   23.8 1009.60      29      688
2010-09-04 15:50:00    336930600  ***  ***    8.2    8.2    8.2   29.9   29.9   55.2   32.6   19.9   22.8 1009.50      29      648
2010-09-04 15:50:30    336930630  ***  ***    6.5    6.5    6.5   30.0   30.0   56.5   33.0   20.4   23.2 1009.60      29      655
2010-09-04 15:51:00    336930660  ***  ***    3.2    3.2    3.2   30.6   30.6   57.0   34.3   21.1   23.7 1009.60      29      680
2010-09-04 15:51:30    336930690  ***  ***    6.6    6.6    6.6   30.0   30.0   56.1   33.0   20.3   23.1 1009.50      29      655
2010-09-04 15:52:00    336930720  ***  ***    5.5    5.5    5.5   29.9   29.9   56.3   32.8   20.3   23.1 1009.50      29      651
2010-09-04 15:52:30    336930750  ***  ***    5.3    5.3    5.3   29.7   29.7   56.2   32.4   20.0   22.8 1009.50      29      642
2010-09-04 15:53:00    336930780  ***  ***    2.2    2.2    2.2   30.3   30.3   57.3   33.8   20.9   23.5 1009.50      29      668
2010-09-04 15:53:30    336930810  ***  ***    2.4    2.4    2.4   30.1   30.1   55.8   33.0   20.3   23.1 1009.60      28      657
2010-09-04 15:54:00    336930840  ***  ***    4.9    4.9    4.9   31.2   31.2   57.0   35.5   21.7   24.3 1009.60      28      704
2010-09-04 15:54:30    336930870  ***  ***    3.2    3.2    3.2   30.5   30.5   55.1   33.7   20.5   23.3 1009.50      29      674
2010-09-04 15:55:00    336930900  ***  ***    3.9    3.9    3.9   29.9   29.9   54.6   32.5   19.7   22.7 1009.50      29      648
2010-09-04 15:55:30    336930930  ***  ***    7.7    7.7    7.7   30.1   30.1   56.0   33.1   20.4   23.2 1009.50      29      660
2010-09-04 15:56:00    336930960  ***  ***    5.3    5.3    5.3   29.5   29.5   54.8   31.8   19.4   22.4 1009.50      29      633
2010-09-04 15:56:30    336930990  ***  ***    4.8    4.8    4.8   29.9   29.9   56.0   32.8   20.2   23.0 1009.50      29      651
