100831_005-009_longleafpine,0.0073606,0.0074219,0.0075004,0.0074564,0.0078507,0.0089725,0.010645,0.012081,0.013302,0.014186,0.014633,0.01492,0.015384,0.016629,0.019938,0.027405,0.036765,0.042675,0.045097,0.045952,0.042319,0.036421,0.032328,0.030263,0.029612,0.027304,0.025505,0.024863,0.02305,0.020575,0.018638,NaN,0.019076,0.017406,0.018052,0.024553,0.048156,0.091828,0.14602,0.21385,0.27576,0.31392,0.31986,0.33433,0.34603,0.34527,0.3462,0.3466,0.33524,0.34261,0.35365,0.36382,0.36815,0.37223,0.37375,0.37301,0.35702,0.34722,0.34117,0.34006,0.30533,0.29381,0.2859,0.29386,0.30482,0.31698,0.33244,0.34171,0.35066,0.3607,0.37048,0.37946,0.38618,0.38962,0.39143,0.39146,0.38722,0.37306,0.35261,0.32604,0.29206,0.27563,0.25225,0.23691,0.2441,0.24869,0.246,0.24468,0.24632,0.2522,0.2626,0.27345,0.28344,0.28795,0.28697,NaN,0.28711,0.28608,0.29101,0.28767,0.27495,0.25513,0.2308,0.20276,0.17546,0.16065,0.17974,0.21921,0.22881,0.1841,0.20028,0.099683,0.06276,0.030269,0.029569,0.024814,0.023721,0.024462,0.024181,0.026604,0.030152,0.034251,0.038352,0.042689,0.047261,0.0517,0.056199,0.060134,0.064282,0.069114,0.07327,0.077621,0.082406,0.086091,0.088635,0.0906,0.091491,0.091541,0.09185,0.090522,0.088062,0.08504,0.082124,0.079468,0.077031,0.073596,0.069946,0.066202,0.062701,0.060622,0.057693,0.070653,0.15077,0.19575,0.26799,0.66187,0.47025,0.5,0,NaN,0.14066,0.17934,0.77778,0.42878,0.4628,0.88621,0.25533,0.012945,0.020627,0.01365,0.0082137,0.0095203,0.010176,0.014597,0.021394,0.013843,0.013283,0.014669,0.017399,0.015468,0.016964,0.015018,0.017129,0.018396,0.018055,0.019388,0.021481,0.02394,0.023823,0.02607,0.025071,0.027297,0.02866,0.029895,0.030132,0.029817,0.028171,0.028082,0.025399,0.022516,0.019683,0.018629,0.022545,0.016034,0.016236,0.01173,0.011001,0.020282,0.0067925,0.0016721,0.0014977,0.0051411,0.0020585,0.0066881,0.00010538,0,0.0036642,0.027426,0.0047926,0,0.00010293,0.011989,0.59406,0
100831_020-024_longleafpine,0.011718,0.011616,0.011779,0.011756,0.012065,0.013234,0.015245,0.016963,0.018425,0.019474,0.020041,0.020451,0.021017,0.022555,0.026498,0.034973,0.045387,0.052156,0.055277,0.056491,0.052972,0.046768,0.042428,0.040277,0.039374,0.036628,0.034407,0.033793,0.031489,0.028333,0.025691,NaN,0.026304,0.023874,0.02455,0.03309,0.060891,0.10582,0.15673,0.2132,0.25937,0.28653,0.29248,0.30329,0.31142,0.31256,0.31483,0.31664,0.31087,0.31672,0.32477,0.33219,0.33597,0.3396,0.34169,0.34253,0.33361,0.32865,0.32528,0.32464,0.29894,0.29081,0.28471,0.29012,0.29785,0.30664,0.31809,0.32977,0.34212,0.35078,0.35988,0.36785,0.3744,0.37852,0.38119,0.38247,0.3805,0.37187,0.3585,0.33886,0.31055,0.2945,0.27489,0.25895,0.26342,0.2664,0.26413,0.26304,0.26475,0.26988,0.2788,0.28799,0.29692,0.30178,0.30322,NaN,0.30323,0.3037,0.30718,0.30459,0.2947,0.27864,0.2573,0.23209,0.20675,0.19434,0.21928,0.23518,0.26051,0.26505,0.24935,0.20948,0.084856,0.056251,0.0484,0.038557,0.03609,0.037631,0.039117,0.041542,0.046138,0.05116,0.056131,0.061299,0.066381,0.071428,0.076283,0.080825,0.085606,0.090767,0.095455,0.10036,0.10537,0.10949,0.11242,0.11444,0.11521,0.1152,0.11513,0.11364,0.1109,0.10776,0.10428,0.10144,0.098922,0.095547,0.091865,0.087958,0.084134,0.081778,0.080709,0.08562,0.14641,0.31895,0.099387,0.1604,0.58115,0.36027,1,NaN,0.56027,0.54944,0.85877,0.4,0.68334,0.5806,0.10531,0.068638,0.044614,0.01964,0.014494,0.017331,0.017672,0.019307,0.023802,0.02681,0.024567,0.027307,0.026346,0.027045,0.026055,0.027551,0.027819,0.030139,0.031084,0.034008,0.035283,0.035208,0.037372,0.037762,0.040368,0.039891,0.043363,0.040638,0.042115,0.044067,0.042682,0.039857,0.035956,0.033454,0.03262,0.031645,0.029081,0.028196,0.026986,0.025165,0.026119,0.023688,0.018807,0.019656,0.0043557,0.014216,0.0081558,0.014814,0.0016179,0,0.0031231,0.021954,0.0084981,0.0012486,0,0,0.3,0.25
100831_035-039_mix,0.014219,0.014309,0.014646,0.014963,0.015797,0.017206,0.01891,0.020372,0.021806,0.022844,0.023426,0.024005,0.024768,0.026266,0.030118,0.038292,0.04889,0.056675,0.061164,0.063434,0.060686,0.055095,0.050836,0.049115,0.048523,0.045989,0.043991,0.043778,0.041639,0.038551,0.035587,NaN,0.036302,0.03357,0.034486,0.044487,0.07502,0.12216,0.17504,0.23178,0.27718,0.30541,0.31812,0.32757,0.33474,0.33793,0.34176,0.34529,0.34413,0.34994,0.35711,0.36398,0.36846,0.37294,0.37616,0.37888,0.37493,0.37381,0.37334,0.37433,0.35746,0.35353,0.35102,0.35582,0.36239,0.36883,0.37786,0.38634,0.39503,0.40227,0.40948,0.41615,0.42167,0.42563,0.42866,0.43071,0.43079,0.4264,0.41871,0.40669,0.38768,0.37765,0.36216,0.34924,0.35146,0.35388,0.3528,0.35261,0.35449,0.35924,0.3678,0.37659,0.38493,0.39025,0.39319,NaN,0.39309,0.3951,0.39722,0.39549,0.38854,0.37631,0.3592,0.33761,0.3141,0.30205,0.31763,0.29153,0.32409,0.31865,0.28482,0.21193,0.13484,0.10331,0.096585,0.090807,0.089694,0.092305,0.096693,0.10401,0.11215,0.12043,0.12881,0.13699,0.14464,0.15187,0.15875,0.16497,0.17109,0.17736,0.18352,0.18974,0.19571,0.20056,0.20386,0.20537,0.20415,0.20243,0.20179,0.19978,0.19624,0.19147,0.18633,0.18187,0.17924,0.17567,0.17095,0.16651,0.1629,0.16079,0.15921,0.17397,0.26542,0.30752,0.58763,0.35054,0.2344,0.75665,1,NaN,0.81209,0.85715,0.89777,0.035598,0.24708,0.84357,0.067541,0.069682,0.046218,0.047828,0.050294,0.051264,0.054549,0.055867,0.062104,0.063542,0.067283,0.068483,0.067661,0.069415,0.069573,0.070578,0.07158,0.073476,0.074388,0.075571,0.077136,0.078429,0.07974,0.081536,0.08367,0.084857,0.08604,0.08741,0.089556,0.088745,0.086882,0.081658,0.078392,0.073069,0.0706,0.06844,0.066681,0.063745,0.062025,0.061559,0.05872,0.057644,0.056822,0.05733,0.05136,0.048224,0.043461,0.040216,0.041713,0.028398,0.030358,0.033335,0.056188,0.039665,0.043132,0.084118,0.9361,0
100831_035-039_turkeyoak,0.0093867,0.0095526,0.0096981,0.010086,0.010818,0.011628,0.012614,0.013464,0.014352,0.015044,0.015414,0.0158,0.016285,0.017369,0.020045,0.025566,0.032782,0.038307,0.041645,0.043358,0.041679,0.037993,0.035145,0.034038,0.033555,0.031706,0.030376,0.030136,0.028487,0.026102,0.023584,NaN,0.024199,0.021799,0.022311,0.030052,0.052722,0.086615,0.12506,0.16711,0.20086,0.2225,0.23292,0.24202,0.24764,0.25142,0.25585,0.25998,0.26143,0.26719,0.27411,0.28047,0.2857,0.29081,0.29521,0.29948,0.29908,0.3011,0.3033,0.30521,0.29632,0.2965,0.29613,0.30098,0.30644,0.31211,0.31931,0.33149,0.34467,0.35156,0.35855,0.36513,0.37095,0.3754,0.37924,0.38208,0.38328,0.38122,0.37556,0.36517,0.35542,0.34821,0.33416,0.32359,0.32301,0.32335,0.3224,0.32254,0.32431,0.3286,0.3362,0.3442,0.35141,0.35628,0.35917,NaN,0.35907,0.36165,0.36375,0.3624,0.35678,0.34648,0.33174,0.31213,0.29075,0.27371,0.28741,0.27727,0.26594,0.29004,0.21889,0.16385,0.10707,0.079561,0.075034,0.071154,0.070592,0.072859,0.077603,0.08439,0.091454,0.099332,0.10726,0.11527,0.12279,0.12991,0.13673,0.14304,0.14927,0.15545,0.16137,0.16718,0.17265,0.17711,0.18025,0.1814,0.17994,0.1781,0.17774,0.17648,0.17356,0.16923,0.16447,0.16046,0.15825,0.15519,0.15091,0.14694,0.14405,0.14167,0.14028,0.14575,0.19499,0.24896,0.48926,0.30022,0.35687,0.31049,0,NaN,0.010491,0.18257,0.11111,0.2,0.78189,0.17121,0.27547,0.01894,0.023837,0.022327,0.027945,0.030933,0.032495,0.035825,0.03728,0.04037,0.043224,0.04521,0.046808,0.047451,0.048559,0.050669,0.051349,0.053048,0.054029,0.05505,0.056361,0.057502,0.059642,0.060834,0.061501,0.064702,0.064684,0.066288,0.067717,0.066913,0.065144,0.061778,0.058006,0.054547,0.052372,0.052289,0.048907,0.04751,0.044618,0.044728,0.043446,0.039751,0.037921,0.036386,0.036301,0.034545,0.03152,0.033417,0.021067,0.02687,0.018237,0.01261,0.017268,0.016145,0.0025552,0.088679,0.025101,0.04667
100831_065-069_longleafpine,0.0080297,0.0079676,0.0078497,0.0079488,0.0082349,0.0094444,0.011611,0.013698,0.015468,0.016698,0.017323,0.017803,0.018362,0.019806,0.023879,0.033256,0.045606,0.053797,0.057527,0.058853,0.054364,0.046778,0.041263,0.038599,0.037414,0.034034,0.031387,0.030544,0.028025,0.02466,0.021597,NaN,0.022293,0.019721,0.020483,0.029323,0.06008,0.11431,0.18206,0.26207,0.3306,0.37234,0.38283,0.3962,0.40677,0.40683,0.40818,0.40898,0.39972,0.40598,0.41488,0.42343,0.42704,0.43052,0.43169,0.43109,0.41776,0.40937,0.40364,0.40167,0.37018,0.35686,0.34646,0.34826,0.35651,0.36577,0.37895,0.38933,0.39943,0.4099,0.42037,0.42969,0.43671,0.44052,0.44266,0.44274,0.43903,0.42677,0.40865,0.38468,0.3512,0.33134,0.30303,0.28169,0.28378,0.28559,0.28208,0.28001,0.28142,0.28687,0.29683,0.30702,0.31657,0.32148,0.32174,NaN,0.32182,0.3213,0.32425,0.32021,0.30768,0.28812,0.26311,0.23462,0.20658,0.19263,0.23244,0.22145,0.22168,0.23299,0.20901,0.13566,0.076421,0.044898,0.038504,0.033983,0.03258,0.03329,0.034941,0.038352,0.0427,0.047451,0.052451,0.057543,0.062604,0.067564,0.072536,0.076935,0.081628,0.086636,0.09108,0.095676,0.10054,0.10438,0.10723,0.10928,0.10986,0.1096,0.10958,0.10792,0.1048,0.10132,0.097973,0.094763,0.091804,0.088395,0.084459,0.080557,0.077228,0.07475,0.073198,0.083077,0.15044,0.31762,0.89752,0.60414,0.89326,0.45071,0,NaN,0.5373,0.32777,0.66667,0.63911,0.82921,0.20138,0.13527,0.0079463,0.033122,0.017952,0.011211,0.012618,0.014454,0.014866,0.01946,0.01808,0.020838,0.021344,0.020571,0.021742,0.021803,0.024228,0.024458,0.025705,0.025529,0.027283,0.029921,0.030023,0.031082,0.032425,0.033263,0.033829,0.035696,0.035946,0.037599,0.0355,0.035706,0.033665,0.03021,0.029335,0.025726,0.026453,0.024394,0.026632,0.02505,0.021488,0.019258,0.021774,0.014905,0.016199,0.015429,0.017326,0.0077649,0.016604,0.012263,0.001613,0.006617,0.0082979,0.013023,0.00041281,0,0,0.20339,0.75
100831_080-084_mix,0.01049,0.010583,0.010888,0.011112,0.011683,0.012717,0.014,0.015112,0.016169,0.016944,0.01738,0.017793,0.018327,0.019432,0.022254,0.028267,0.036117,0.041811,0.044963,0.046496,0.044348,0.040115,0.036987,0.035763,0.035324,0.03347,0.031989,0.031893,0.030415,0.02825,0.026167,NaN,0.026661,0.024773,0.025465,0.032663,0.055201,0.091653,0.13487,0.18282,0.22161,0.24592,0.25695,0.26534,0.27181,0.2749,0.27847,0.28186,0.28134,0.28645,0.29259,0.29853,0.30254,0.30651,0.3095,0.31206,0.30913,0.30833,0.30809,0.30898,0.2942,0.29056,0.28761,0.29123,0.29659,0.30214,0.3101,0.31853,0.32731,0.33417,0.34128,0.34768,0.35311,0.35708,0.36013,0.36224,0.3626,0.35914,0.35247,0.34152,0.32536,0.31533,0.30022,0.28835,0.28934,0.29083,0.28968,0.28941,0.29117,0.29549,0.30325,0.31112,0.3186,0.32355,0.32647,NaN,0.32637,0.32855,0.33071,0.32932,0.32339,0.31275,0.29766,0.27836,0.25752,0.24526,0.26419,0.1999,0.21238,0.19816,0.18725,0.16072,0.1074,0.080982,0.073646,0.069601,0.069724,0.071731,0.074841,0.080881,0.087412,0.094198,0.10091,0.10757,0.11376,0.11968,0.1254,0.13068,0.1359,0.14121,0.14632,0.15173,0.1566,0.16074,0.16362,0.16507,0.16415,0.1628,0.16216,0.16045,0.1574,0.15329,0.14896,0.14537,0.14345,0.14072,0.13708,0.13358,0.13109,0.12929,0.1282,0.12997,0.155,0.16673,0.1855,0.33093,0.43637,0.50485,0,NaN,0.0060092,0.13109,0.49874,0.60941,0.22238,0.26328,0.15129,0.077067,0.046828,0.035628,0.038929,0.041815,0.043503,0.044252,0.046839,0.051813,0.053033,0.053096,0.053273,0.05334,0.05436,0.05539,0.056099,0.057658,0.058565,0.05953,0.06004,0.061079,0.063002,0.063837,0.065176,0.067213,0.066891,0.068504,0.068771,0.069531,0.067835,0.065039,0.060985,0.057335,0.054215,0.05434,0.052886,0.050996,0.048814,0.047974,0.043041,0.042535,0.041652,0.041541,0.038947,0.03463,0.031536,0.030774,0.03002,0.025179,0.025263,0.024204,0.027999,0.00019978,0.0056939,0,0.3,0.2781
100831_050-054_turkeyoak,0.0073998,0.0076234,0.0077169,0.0080829,0.0088794,0.009786,0.010857,0.011774,0.012722,0.01345,0.013854,0.01427,0.014826,0.016015,0.018931,0.024786,0.032242,0.038054,0.041768,0.043838,0.042508,0.03899,0.036082,0.034969,0.034682,0.032854,0.031413,0.031152,0.029077,0.026208,0.023227,NaN,0.023965,0.020987,0.021446,0.030733,0.056558,0.092571,0.13039,0.1701,0.20205,0.22236,0.23169,0.24024,0.24708,0.251,0.25568,0.26027,0.26143,0.26816,0.27611,0.2836,0.28956,0.29553,0.30058,0.30532,0.30448,0.30599,0.30813,0.31105,0.29963,0.29908,0.29944,0.30532,0.31201,0.31882,0.32745,0.33327,0.3394,0.34694,0.35455,0.36151,0.36763,0.37245,0.3766,0.37939,0.38069,0.37799,0.37241,0.36263,0.34737,0.33962,0.32574,0.31345,0.31467,0.3166,0.31592,0.31607,0.31809,0.3225,0.33044,0.33884,0.3466,0.35157,0.35445,NaN,0.35436,0.35635,0.35869,0.35741,0.35147,0.34044,0.32465,0.30472,0.28241,0.2688,0.26586,0.25356,0.27146,0.26985,0.2521,0.17224,0.096779,0.073619,0.06641,0.063259,0.061791,0.063628,0.068163,0.074191,0.080876,0.088149,0.095495,0.10293,0.10995,0.11664,0.12312,0.12901,0.13486,0.14071,0.14634,0.15192,0.15724,0.16164,0.16452,0.16556,0.16384,0.16206,0.16193,0.16115,0.15873,0.15489,0.15044,0.14661,0.14434,0.14111,0.13694,0.13266,0.1297,0.12769,0.12662,0.12943,0.1628,0.22879,0.30111,0.3,0.47382,0.42267,0,NaN,0.57535,0.3,0.0042449,0.27732,0.0059969,0,0.00072659,0.014637,0.020901,0.020867,0.026662,0.029316,0.031451,0.032985,0.038628,0.038797,0.042152,0.04252,0.043756,0.045272,0.046842,0.048192,0.048366,0.049854,0.050766,0.052556,0.053356,0.05406,0.055456,0.056609,0.058212,0.060077,0.061377,0.063043,0.06348,0.063639,0.061644,0.058376,0.054709,0.052277,0.049773,0.04836,0.045953,0.045372,0.042524,0.042717,0.038674,0.037747,0.034422,0.037421,0.036821,0.035391,0.02614,0.023867,0.024196,0.020727,0.01621,0.026103,0.012223,0.013052,0,0,0,0
100901_010-019_turkeyoak,0.010658,0.011025,0.011527,0.012043,0.012782,0.013723,0.014821,0.015829,0.016798,0.017492,0.017918,0.018352,0.018948,0.02017,0.022978,0.02874,0.036265,0.041991,0.045467,0.047277,0.045639,0.041966,0.039166,0.038201,0.037969,0.036358,0.035158,0.035226,0.03378,0.031747,0.029773,NaN,0.03027,0.028423,0.029294,0.03689,0.05892,0.091708,0.12715,0.16488,0.19537,0.21432,0.22349,0.23047,0.2357,0.23879,0.24232,0.24574,0.24589,0.25094,0.25702,0.26252,0.26654,0.27063,0.27391,0.27702,0.27557,0.27621,0.27716,0.27892,0.26901,0.26841,0.26877,0.27337,0.27915,0.28437,0.29074,0.29842,0.30638,0.31173,0.31718,0.32206,0.32643,0.3298,0.33252,0.33464,0.33547,0.33334,0.32831,0.3186,0.30726,0.30347,0.29449,0.2882,0.29061,0.29263,0.29259,0.29318,0.29509,0.29879,0.30531,0.31233,0.31876,0.3231,0.32591,NaN,0.32581,0.32818,0.33026,0.32962,0.32531,0.31736,0.30567,0.28951,0.27209,0.25504,0.24477,0.22871,0.21965,0.21623,0.1754,0.13104,0.098641,0.089641,0.086029,0.086012,0.086915,0.088429,0.093955,0.10141,0.10905,0.11667,0.12412,0.13147,0.13825,0.14444,0.15026,0.15553,0.16089,0.16618,0.17138,0.17667,0.18152,0.18531,0.18793,0.18899,0.18736,0.18538,0.18472,0.18349,0.18082,0.17695,0.17242,0.16842,0.16668,0.16416,0.16039,0.15658,0.15333,0.15064,0.14719,0.14579,0.14986,0.19199,0.62253,0.28366,0.20601,0.23288,1,NaN,0.59258,0.72053,0.32916,0.044017,0.41643,0.23834,0.053395,0.048286,0.046654,0.049816,0.05342,0.056195,0.058853,0.060652,0.064985,0.067817,0.069216,0.069473,0.070052,0.070545,0.070483,0.071476,0.072144,0.072726,0.073698,0.074773,0.076093,0.076874,0.077569,0.079701,0.08097,0.082497,0.083547,0.084533,0.085839,0.085682,0.083979,0.079846,0.075189,0.072098,0.06929,0.067992,0.065715,0.063913,0.06233,0.062704,0.061434,0.058339,0.057491,0.0571,0.054325,0.053318,0.0509,0.049879,0.047083,0.045326,0.044299,0.041632,0.034782,0.030808,0.020509,0.011379,0.048864,0.00018624
100901_040-049_mix,0.011131,0.011449,0.011845,0.012314,0.013062,0.013991,0.015268,0.016408,0.017523,0.018305,0.018822,0.019321,0.01989,0.021122,0.024114,0.030024,0.037428,0.043038,0.04654,0.048536,0.047346,0.044205,0.041721,0.040862,0.040673,0.039185,0.03813,0.038215,0.036803,0.034564,0.032213,NaN,0.032788,0.030559,0.031452,0.04002,0.062524,0.092943,0.12417,0.15598,0.18102,0.19634,0.20364,0.20903,0.21372,0.21633,0.21931,0.2222,0.22248,0.22648,0.23117,0.23568,0.23891,0.24217,0.24471,0.24718,0.246,0.24622,0.24677,0.24808,0.24022,0.23894,0.23714,0.23943,0.24354,0.24751,0.25274,0.25917,0.26581,0.27082,0.27585,0.28054,0.28474,0.28798,0.29057,0.2925,0.29334,0.2919,0.28841,0.28209,0.27351,0.26744,0.2576,0.24889,0.24903,0.25014,0.24961,0.24974,0.25121,0.25449,0.26016,0.26613,0.27192,0.27589,0.27875,NaN,0.27863,0.28076,0.28254,0.28203,0.27846,0.27155,0.26142,0.24811,0.2336,0.22239,0.21861,0.21172,0.19953,0.18323,0.17053,0.12619,0.093297,0.084723,0.081347,0.080169,0.080904,0.082586,0.086336,0.091722,0.09762,0.10373,0.10968,0.11559,0.12103,0.12597,0.13075,0.13514,0.13956,0.14388,0.14833,0.15281,0.15705,0.16036,0.1628,0.16397,0.16297,0.16142,0.16072,0.15934,0.15683,0.1535,0.14982,0.14667,0.1451,0.14322,0.14037,0.1377,0.13561,0.1341,0.13285,0.13368,0.14213,0.154,0.49207,0.32692,0.46959,0.39502,0.34372,NaN,0.37602,0.04725,0.21463,0.4649,0.099007,0.1381,0.051673,0.046751,0.052949,0.051356,0.054756,0.057985,0.059763,0.061114,0.065241,0.066956,0.067338,0.067677,0.067394,0.067031,0.067499,0.067864,0.067801,0.068386,0.068993,0.069634,0.070648,0.071965,0.07257,0.074153,0.075638,0.076589,0.077581,0.078551,0.079793,0.079527,0.077889,0.074184,0.070662,0.066746,0.06401,0.06282,0.061679,0.059145,0.058642,0.057245,0.05817,0.05488,0.053444,0.053376,0.053156,0.051415,0.049622,0.050752,0.046604,0.044166,0.039746,0.032923,0.030539,0.032042,0.043226,0.049206,0.0064437,0
100901_040-049_pindopalm,0.020557,0.020735,0.020953,0.021277,0.021961,0.023473,0.026277,0.02912,0.031898,0.033658,0.034491,0.035134,0.035749,0.037392,0.041404,0.048517,0.056811,0.062579,0.065503,0.066545,0.063892,0.059386,0.055663,0.05398,0.052969,0.050621,0.048563,0.047879,0.045845,0.043037,0.039707,NaN,0.040535,0.037154,0.037638,0.046436,0.068568,0.10386,0.15135,0.21345,0.27338,0.31768,0.34324,0.35488,0.36176,0.36534,0.36872,0.3717,0.37209,0.37504,0.37842,0.38226,0.38486,0.38747,0.38913,0.39042,0.38839,0.38725,0.38592,0.38486,0.37482,0.36794,0.35702,0.3506,0.35028,0.35285,0.35847,0.36806,0.37913,0.38707,0.395,0.40226,0.40847,0.41295,0.41597,0.41769,0.4176,0.41468,0.40938,0.40199,0.38718,0.36676,0.34152,0.3153,0.30629,0.30298,0.29927,0.29647,0.29567,0.29774,0.30475,0.31342,0.3218,0.32727,0.33119,NaN,0.33104,0.33322,0.33392,0.33155,0.32465,0.31275,0.29537,0.27434,0.25179,0.23743,0.2186,0.22017,0.20005,0.18341,0.16168,0.1178,0.075789,0.062153,0.058243,0.055195,0.054566,0.055889,0.05859,0.062573,0.066955,0.072101,0.077537,0.083097,0.08851,0.093845,0.099091,0.1039,0.10872,0.11348,0.11847,0.1237,0.12867,0.13297,0.13618,0.13812,0.1381,0.13712,0.13605,0.13423,0.1312,0.12639,0.12086,0.11608,0.11494,0.11389,0.11026,0.10679,0.10515,0.10401,0.10433,0.10934,0.13674,0.18044,0.37848,0.5,0.38565,0.1,1,NaN,0.6,0.088981,0,0.1,0,0.0005225,0.0070424,0.01165,0.020019,0.022469,0.025277,0.027545,0.02889,0.030602,0.032776,0.03396,0.036083,0.036878,0.037558,0.038618,0.0392,0.040282,0.040818,0.042315,0.043999,0.044795,0.045796,0.047238,0.047989,0.04941,0.049922,0.051185,0.052412,0.052757,0.053736,0.053058,0.051553,0.047929,0.044717,0.042248,0.040294,0.038171,0.037691,0.035062,0.032535,0.031586,0.032435,0.029914,0.030285,0.026083,0.028375,0.024938,0.02428,0.023757,0.017163,0.016047,0.017126,0.016986,0.0016343,0.0055079,0.0053469,0.013117,0,0
